time,id,x,y,speed,headway,leader_id,target_accel_with_noise_with_failsafe,target_accel_no_noise_no_failsafe,target_accel_with_noise_no_failsafe,target_accel_no_noise_with_failsafe,realized_accel,road_grade,edge_id,lane_number,distance,relative_position,follower_id,leader_rel_speed,waiting_time
0,RL_0,-1.6,17.286715092483703,0.0,1000.0,,,,,,0,0,E#T-X,0,0.0,32.7132849075163,,-1001.0,0.0
0.5,RL_0,-1.6,16.641074115829596,1.2912819533082116,1000.0,,,,,,2.582563906616423,0,E#T-X,0,0.6456409766541071,33.358925884170404,,-1002.2912819533082,0.0
1.0,RL_0,-1.6,16.579386638969495,0.12337495372019891,1000.0,,,,,,-2.3358139991760254,0,E#T-X,0,0.7073284535142079,33.420613361030505,,-1001.1233749537201,0.0
1.5,RL_0,-1.6,16.579386638969495,0.0,1000.0,,,,,,-0.24674990744039782,0,E#T-X,0,0.7073284535142079,33.420613361030505,,-1001.0,0.5
2.0,RL_0,-1.6,16.579386638969495,0.0,1000.0,,,,,,0.0,0,E#T-X,0,0.7073284535142079,33.420613361030505,,-1001.0,1.0
2.5,RL_0,-1.6,16.295748638481214,0.5672760009765625,1000.0,,,,,,1.134552001953125,0,E#T-X,0,0.9909664540024892,33.704251361518786,,-1001.5672760009766,0.0
3.0,RL_0,-1.6,16.172035264343336,0.24742674827575684,1000.0,,,,,,-0.6396985054016113,0,E#T-X,0,1.1146798281403676,33.827964735656664,flow_001.0,-1001.2474267482758,0.0
3.5,RL_0,-1.6,16.172035264343336,0.0,1000.0,,,,,,-0.49485349655151367,0,E#T-X,0,1.1146798281403676,33.827964735656664,flow_001.0,-1001.0,0.5
4.0,RL_0,-1.6,15.76831822332771,0.80743408203125,1000.0,,,,,,1.6148681640625,0,E#T-X,0,1.5183968691559926,34.23168177667229,flow_001.0,-1001.8074340820312,0.0
4.5,RL_0,-1.6,15.631556557983473,0.27352333068847656,1000.0,,,,,,-1.0678215026855469,0,E#T-X,0,1.6551585345002309,34.36844344201653,flow_001.0,-1001.2735233306885,0.0
5.0,RL_0,-1.6,14.868259266319235,1.5265945833284738,1000.0,,,,,,2.5061425052799944,0,E#T-X,0,2.418455826164468,35.131740733680765,flow_001.0,-1002.5265945833285,0.0
5.5,RL_0,-1.6,13.846686462752302,2.043145607133859,1000.0,,,,,,1.0331020476107708,0,E#T-X,0,3.440028629731401,36.1533135372477,flow_001.0,-1003.0431456071339,0.0
6.0,RL_0,-1.6,13.846686462752302,0.0,1000.0,,,,,,-4.086291214267718,0,E#T-X,0,3.440028629731401,36.1533135372477,flow_001.0,-1001.0,0.5
6.5,RL_0,-1.6,13.846686462752302,0.0,1000.0,,,,,,0.0,0,E#T-X,0,3.440028629731401,36.1533135372477,flow_001.0,-1001.0,1.0
7.0,RL_0,-1.6,13.846686462752302,0.0,1000.0,,,,,,0.0,0,E#T-X,0,3.440028629731401,36.1533135372477,flow_001.0,-1001.0,1.5
7.5,RL_0,-1.6,13.240516635267575,1.2123396549694598,1000.0,,,,,,2.4246793099389197,0,E#T-X,0,4.0461984572161285,36.759483364732425,flow_001.0,-1002.2123396549695,0.0
8.0,RL_0,-1.6,12.904777113617548,0.6714790433000588,1000.0,,,,,,-1.081721223338802,0,E#T-X,0,4.381937978866155,37.09522288638245,flow_001.0,-1001.6714790433001,0.0
8.5,RL_0,-1.6,12.904777113617548,0.0,1000.0,,,,,,-1.3429580866001176,0,E#T-X,0,4.381937978866155,37.09522288638245,flow_001.0,-1001.0,0.5
9.0,RL_0,-1.6,12.904777113617548,0.0,1000.0,,,,,,0.0,0,E#T-X,0,4.381937978866155,37.09522288638245,flow_001.0,-1001.0,1.0
9.5,RL_0,-1.6,12.780202929199824,0.24914836883544922,1000.0,,,,,,0.49829673767089844,0,E#T-X,0,4.50651216328388,37.219797070800176,flow_001.0,-1001.2491483688354,0.0
10.0,RL_0,-1.6,12.780202929199824,0.0,1000.0,,,,,,-0.49829673767089844,0,E#T-X,0,4.50651216328388,37.219797070800176,flow_001.0,-1001.0,0.5
10.5,RL_0,-1.6,12.540606127818158,0.47919360276333406,1000.0,,,,,,0.9583872055266681,0,E#T-X,0,4.746108964665545,37.45939387218184,flow_001.0,-1001.4791936027633,0.0
11.0,RL_0,-1.6,11.651023982184697,1.7791642912669279,1000.0,,,,,,2.5999413770071875,0,:X_1,0,5.635691110299007,0.3489760178153034,flow_001.0,-1002.779164291267,0.0
11.5,RL_0,-1.6,11.651023982184697,0.0,1000.0,,,,,,-3.5583285825338558,0,:X_1,0,5.635691110299007,0.3489760178153034,flow_001.0,-1001.0,0.5
12.0,RL_0,-1.6,11.001025540760052,1.2999968828492905,1000.0,,,,,,2.599993765698581,0,:X_1,0,6.285689551723652,0.9989744592399487,flow_001.0,-1002.2999968828493,0.0
12.5,RL_0,-1.6,9.701178267183455,2.5996945471531956,1000.0,,,,,,2.59939532860781,0,:X_1,0,7.58553682530025,2.2988217328165463,flow_001.0,-1003.5996945471531,0.0
13.0,RL_0,-1.6,7.987913296654036,3.4265299410588352,1000.0,,,,,,1.6536707878112793,0,:X_1,0,9.298801795829668,4.012086703345964,flow_001.0,-1004.4265299410588,0.0
13.5,RL_0,-1.6,7.364301222052048,1.2472241492039768,1000.0,,,,,,-4.358611583709717,0,:X_1,0,9.922413870431654,4.635698777947952,flow_001.0,-1002.2472241492039,0.0
14.0,RL_0,-1.6,6.090823387571728,2.54695566896064,1000.0,,,,,,2.599463039513326,0,:X_1,0,11.195891704911975,5.909176612428272,flow_1012.0,-1003.5469556689607,0.0
14.5,RL_0,-1.6,4.386830979040504,3.4079848170624465,1000.0,,,,,,1.7220582962036133,0,:X_1,0,12.8998841134432,7.6131690209594955,flow_1012.0,-1004.4079848170625,0.0
15.0,RL_0,-1.6,3.807838570509281,1.1579848170624465,1000.0,,,,,,-4.5,0,:X_1,0,13.478876521974422,8.192161429490719,flow_1012.0,-1002.1579848170625,0.0
15.5,RL_0,-1.6,3.6818052226470037,0.25206669572455587,1000.0,,,,,,-1.8118362426757812,0,:X_1,0,13.6049098698367,8.318194777352996,flow_1012.0,-1001.2520666957246,0.0
16.0,RL_0,-1.6,2.905777691377226,1.552055062539556,1000.0,,,,,,2.59997673363,0,:X_1,0,14.380937401106477,9.094222308622774,flow_1012.0,-1002.5520550625396,0.0
16.5,RL_0,-1.6,1.6254716194961816,2.56061214376209,1000.0,,,,,,2.0171141624450684,0,:X_1,0,15.661243472987522,10.374528380503818,flow_1012.0,-1003.5606121437621,0.0
17.0,RL_0,-1.6,-0.30353221954861453,3.8580076780895913,1000.0,,,,,,2.5947910686550024,0,:X_1,0,17.590247312032318,12.303532219548615,flow_1012.0,-1004.8580076780896,0.0
17.5,RL_0,-1.6,-2.20916507737698,3.81126571565673,1000.0,,,,,,-0.09348392486572266,0,:X_1,0,19.495880169860683,14.20916507737698,flow_1012.0,-1004.8112657156568,0.0
18.0,RL_0,-1.6,-3.7646995040949633,3.111068853435966,1000.0,,,,,,-1.4003937244415283,0,:X_1,0,21.051414596578667,15.764699504094963,flow_1012.0,-1004.111068853436,0.0
18.5,RL_0,-1.6,-4.473631431327931,1.417863854465934,1000.0,,,,,,-3.3864099979400635,0,:X_1,0,21.760346523811634,16.47363143132793,flow_1012.0,-1002.417863854466,0.0
19.0,RL_0,-1.6,-5.025064402834275,1.102865943012687,1000.0,,,,,,-0.6299958229064941,0,:X_1,0,22.311779495317978,17.025064402834275,flow_1012.0,-1002.1028659430127,0.0
19.5,RL_0,-1.6,-5.108518420025433,0.16690803438231594,1000.0,,,,,,-1.8719158172607422,0,:X_1,0,22.395233512509137,17.108518420025433,flow_1012.0,-1001.1669080343823,0.0
20.0,RL_0,-1.6,-5.673216882063699,1.1293969240765298,1000.0,,,,,,1.9249777793884277,0,:X_1,0,22.959931974547402,17.6732168820637,flow_1012.0,-1002.1293969240766,0.0
20.5,RL_0,-1.6,-6.887813612281114,2.429193460434835,1000.0,,,,,,2.59959307271661,0,:X_1,0,24.174528704764818,18.887813612281114,flow_1012.0,-1003.4291934604348,0.0
21.0,RL_0,-1.6,-8.751322013505863,3.7270168024494947,1000.0,,,,,,2.5956466840293198,0,:X_1,0,26.038037105989567,20.751322013505863,flow_1012.0,-1004.7270168024495,0.0
21.5,RL_0,-1.6,-10.629672805744711,3.756701584477693,1000.0,,,,,,0.059369564056396484,0,:X_1,0,27.916387898228415,22.62967280574471,flow_1012.0,-1004.7567015844777,0.0
22.0,RL_0,-1.6,-12.797057487754067,4.334769364018708,1000.0,,,,,,1.1561355590820304,0,E#X-D,0,30.08377258023777,0.797057487754067,flow_1012.0,-1005.3347693640187,0.0
22.5,RL_0,-1.6,-14.370128071405267,3.1461411673023996,1000.0,,,,,,-2.377256393432617,0,E#X-D,0,31.656843163888972,2.370128071405267,flow_1012.0,-1004.1461411673024,0.0
23.0,RL_0,-1.6,-14.978992495941629,1.2177288490727243,1000.0,,,,,,-3.8568246364593506,0,E#X-D,0,32.26570758842533,2.978992495941629,flow_1012.0,-1002.2177288490727,0.0
23.5,RL_0,-1.6,-14.978992495941629,0.0,1000.0,,,,,,-2.4354576981454485,0,E#X-D,0,32.26570758842533,2.978992495941629,flow_1012.0,-1001.0,0.5
24.0,RL_0,-1.6,-15.628990937366275,1.2999968828492905,1000.0,,,,,,2.599993765698581,0,E#X-D,0,32.91570602984998,3.6289909373662743,flow_1012.0,-1002.2999968828493,0.0
24.5,RL_0,-1.6,-15.827405218463008,0.39682856219346774,1000.0,,,,,,-1.8063366413116455,0,E#X-D,0,33.11412031094671,3.8274052184630083,flow_1012.0,-1001.3968285621935,0.0
25.0,RL_0,-1.6,-15.827405218463008,0.0,1000.0,,,,,,-0.7936571243869355,0,E#X-D,0,33.11412031094671,3.8274052184630083,flow_1012.0,-1001.0,0.5
25.5,RL_0,-1.6,-15.827405218463008,0.0,1000.0,,,,,,0.0,0,E#X-D,0,33.11412031094671,3.8274052184630083,flow_1012.0,-1001.0,1.0
26.0,RL_0,-1.6,-16.012087468485895,0.36936450004577637,1000.0,,,,,,0.7387290000915527,0,E#X-D,0,33.2988025609696,4.0120874684858965,flow_1012.0,-1001.3693645000458,0.0
26.5,RL_0,-1.6,-16.033828083853784,0.04348123073577881,1000.0,,,,,,-0.6517665386199951,0,E#X-D,0,33.32054317633749,4.033828083853786,flow_1012.0,-1001.0434812307358,0.5
