time,id,x,y,speed,headway,leader_id,target_accel_with_noise_with_failsafe,target_accel_no_noise_no_failsafe,target_accel_with_noise_no_failsafe,target_accel_no_noise_with_failsafe,realized_accel,road_grade,edge_id,lane_number,distance,relative_position,follower_id,leader_rel_speed,waiting_time
0,RL_0,87.08602959666175,1.6,0.0,31.016179199781767,RL_5,,,,,0,0,E#R-X,0,0.0,12.913970403338254,RL_4,0.0,0.0
0.5,RL_0,86.43705383487266,1.6,1.2979515235781829,31.017174460484394,RL_5,,,,,2.5959030471563658,0,E#R-X,0,0.6489757617890923,13.562946165127347,RL_4,0.0019905214052564624,0.0
1.0,RL_0,85.14187547447101,1.6,2.5903567208032894,31.021305843544766,RL_5,,,,,2.584810394450213,0,E#R-X,0,1.9441541221907368,14.858124525528991,RL_4,0.0082627661207475,0.0
1.5,RL_0,83.20591568537478,1.6,3.871919578192464,31.03097367781519,RL_5,,,,,2.563125714778349,0,E#R-X,0,3.880113911286969,16.794084314625223,RL_4,0.01933566854084212,0.0
2.0,RL_0,80.63910969200184,1.6,5.133611986745876,31.04733870308371,RL_5,,,,,2.523384817106825,0,E#R-X,0,6.446919904659907,19.36089030799816,RL_4,0.03273005053704203,0.0
2.5,RL_0,77.4585616893857,1.6,6.361096005232255,31.067902415273878,RL_5,,,,,2.4549680369727582,0,E#R-X,0,9.627467907276035,22.54143831061429,RL_4,0.041127424380340116,0.0
3.0,RL_0,73.69150972356509,1.6,7.534103931641226,31.083048781895705,RL_5,,,,,2.346015852817942,0,E#R-X,0,13.394519873096648,26.308490276434902,RL_4,0.030292733243653558,0.0
3.5,RL_0,69.3778296692829,1.6,8.627360108564371,31.071901354297303,RL_5,,,,,2.1865123538462896,0,E#R-X,0,17.708199927378836,30.62217033071709,RL_4,-0.02229485519679919,0.0
4.0,RL_0,64.57112294549691,1.6,9.61341344757198,30.99850423261382,RL_5,,,,,1.9721066780152192,0,E#R-X,0,22.51490665116483,35.42887705450308,RL_4,-0.14679424336697622,0.0
4.5,RL_0,59.3376239333529,1.6,10.466998024288031,30.80959810146058,RL_5,,,,,1.7071691534321012,0,E#R-X,0,27.748405663308844,40.6623760666471,RL_4,-0.3778122623064828,0.0
5.0,RL_0,53.762096639040635,1.6,11.151054588624538,30.443667616577756,RL_5,,,,,1.3681131286730128,0,E#R-X,0,33.32393295762111,46.237903360959365,RL_4,-0.7318609697656644,0.0
5.5,RL_0,47.939117763339176,1.6,11.645957751402912,30.25578573193109,RL_5,,,,,0.9898063255567493,0,E#R-X,0,39.14691183332257,52.060882236660824,RL_4,-0.3757637692933127,0.0
6.0,RL_0,41.96120547612614,1.6,11.95582457442607,30.26190836326164,RL_5,,,,,0.6197336460463134,0,E#R-X,0,45.12482412053561,58.03879452387386,RL_4,0.012245262661105372,0.0
6.5,RL_0,35.914531237518574,1.6,12.093348477215132,30.113420234909086,RL_5,,,,,0.2750478055781258,0,E#R-X,0,51.17149835914317,64.08546876248143,RL_4,-0.29697625670510597,0.0
7.0,RL_0,29.87890392228762,1.6,12.07125463046191,29.01238673905485,RL_5,,,,,-0.04418769350644425,0,E#R-X,0,57.207125674374126,70.12109607771238,RL_4,-2.2020669917084756,0.0
7.5,RL_0,23.931587759385778,1.6,11.89463232580369,26.874664395529727,RL_5,,,,,-0.35324460931644097,0,E#R-X,0,63.15444183727597,76.06841224061422,RL_4,-4.275444687050255,0.0
8.0,RL_0,17.984283310556336,1.6,11.89460889765889,24.558164269655187,RL_5,,,,,-4.685628960032773e-05,0,E#R-X,0,69.10174628610541,82.01571668944366,RL_4,-4.633000251749083,0.0
