vehicle_id,travel_time,zone_time,total_collisions_in_episode
flow_30.0,25.0,3.5,0
flow_10.0,25.0,3.0,0
flow_30.1,25.5,3.5,0
flow_00.0,36.0,4.0,0
flow_20.0,35.5,4.5,0
flow_20.1,33.0,3.5,0
flow_20.2,31.5,4.0,0
flow_00.1,32.5,4.0,0
flow_00.2,30.0,3.5,0
flow_20.3,29.5,4.0,0
flow_00.3,28.0,3.5,0
flow_20.4,27.5,4.0,0
flow_30.2,32.5,4.0,0
flow_10.1,42.0,4.5,0
flow_30.3,31.5,4.0,0
flow_10.2,42.0,4.0,0
flow_30.4,31.0,4.0,0
flow_10.3,38.0,4.5,0
flow_30.5,29.5,4.0,0
flow_20.5,36.5,4.0,0
flow_00.4,35.0,4.0,0
flow_00.5,34.0,4.0,0
flow_00.6,33.0,4.0,0
flow_10.4,53.5,4.5,0
flow_30.6,45.5,4.5,0
flow_10.5,50.0,3.5,0
flow_30.7,44.5,4.0,0
flow_10.6,39.0,4.0,0
flow_30.8,33.0,4.0,0
flow_20.6,33.0,4.0,0
flow_00.7,49.0,4.5,0
flow_00.8,42.0,4.0,0
flow_00.9,33.0,4.0,0
flow_30.9,44.5,4.5,0
flow_10.7,57.5,4.5,0
flow_30.10,34.5,3.5,0
flow_10.8,56.5,4.0,0
flow_10.9,55.0,4.0,0
flow_30.11,34.5,4.0,0
flow_20.7,33.5,4.0,0
flow_00.10,49.5,4.0,0
flow_00.11,48.5,3.5,0
flow_20.8,33.5,4.0,0
flow_00.12,48.5,4.0,0
flow_20.9,33.0,4.0,0
flow_30.12,51.5,4.5,0
flow_10.10,64.5,4.5,0
flow_30.13,51.0,4.0,0
flow_10.11,64.0,4.0,0
flow_30.14,50.0,4.0,0
flow_10.12,62.5,4.0,0
flow_20.10,34.0,4.5,0
flow_00.13,63.0,4.5,0
flow_20.11,34.0,3.5,0
flow_00.14,54.0,4.0,0
flow_20.12,27.5,4.0,0
flow_00.15,50.5,4.0,0
flow_10.13,78.0,4.5,0
flow_30.15,68.0,4.5,0
flow_30.16,66.5,3.5,0
flow_10.14,72.5,4.0,0
flow_30.17,57.0,3.5,0
flow_10.15,71.5,4.0,0
flow_00.16,63.5,4.0,0
flow_20.13,42.5,4.5,0
flow_20.14,42.5,4.0,0
flow_20.15,40.5,3.5,0
flow_10.16,89.5,4.5,0
flow_30.18,69.5,4.5,0
flow_10.17,88.0,4.0,0
flow_30.19,68.5,4.0,0
flow_10.18,87.5,4.0,0
flow_30.20,67.0,4.0,0
flow_00.17,24.5,3.0,0
flow_20.16,59.5,5.0,0
flow_20.17,58.5,4.0,0
flow_00.18,24.0,2.5,0
flow_20.18,55.5,4.0,0
flow_10.19,97.5,4.5,0
flow_30.21,63.5,4.5,0
flow_10.20,76.0,4.0,0
flow_30.22,64.0,4.5,0
flow_10.21,66.0,4.0,0
flow_30.23,62.5,4.0,0
flow_20.19,65.5,4.5,0
flow_00.19,42.5,4.5,0
flow_00.20,42.0,4.0,0
