time,id,x,y,speed,headway,leader_id,target_accel_with_noise_with_failsafe,target_accel_no_noise_no_failsafe,target_accel_with_noise_no_failsafe,target_accel_no_noise_with_failsafe,realized_accel,road_grade,edge_id,lane_number,distance,relative_position,follower_id,leader_rel_speed,waiting_time
0,RL_0,1.6,-86.94616916733762,0.0,32.009125575102864,RL_7,,,,,0,0,E#D-X,0,0.0,13.053830832662385,,0.0,0.0
0.5,RL_0,1.6,-86.29713074335103,1.2980768479731775,32.01005581238824,RL_7,,,,,2.596153695946355,0,E#D-X,0,0.649038423986589,13.702869256648974,,0.0018604745707453407,0.0
1.0,RL_0,1.6,-85.00166703207513,2.5909274225517898,32.01385493799968,RL_7,,,,,2.5857011491572246,0,E#D-X,0,1.9445021352624838,14.998332967924869,,0.007598251222890706,0.0
1.5,RL_0,1.6,-83.06494598582498,3.873442092500313,32.02250798813512,RL_7,,,,,2.5650293398970465,0,E#D-X,0,3.8812231815126417,16.935054014175027,,0.01730610027086854,0.0
2.0,RL_0,1.6,-80.49657577409204,5.136740423465869,32.036433467155106,RL_7,,,,,2.526596661931112,0,E#D-X,0,6.449593393245575,19.50342422590796,,0.0278509580399815,0.0
2.5,RL_0,1.6,-77.31330183131813,6.366547885547819,32.05187988923599,RL_7,,,,,2.4596149241638994,0,E#D-X,0,9.632867336019483,22.68669816868187,,0.0308928441617482,0.0
3.0,RL_0,1.6,-73.5420447925147,7.5425140776068424,32.05718688381508,RL_7,,,,,2.3519323841180473,0,E#D-X,0,13.404124374822906,26.45795520748529,,0.010613989158190229,0.0
3.5,RL_0,1.6,-69.22250708890951,8.639075407210385,32.028248528580484,RL_7,,,,,2.1931226592070843,0,E#D-X,0,17.7236620784281,30.777492911090484,,-0.05787671046918419,0.0
4.0,RL_0,1.6,-64.40837759260808,9.628258992602863,31.924206225725037,RL_7,,,,,1.9783671707849564,0,E#D-X,0,22.537791574729532,35.59162240739192,,-0.20808460571088006,0.0
4.5,RL_0,1.6,-59.16635126590919,10.484052653397788,31.68472346767964,RL_7,,,,,1.7115873215898496,0,E#D-X,0,27.779817901428423,40.83364873409081,,-0.4789655160907955,0.0
5.0,RL_0,1.6,-53.584469460427016,11.163763610964345,31.241034626743357,RL_7,,,,,1.3594219151331153,0,E#D-X,0,33.3616997069106,46.415530539572984,,-0.8873776818725645,0.0
5.5,RL_0,1.6,-47.757368611346514,11.654201698161009,30.988946214492394,RL_7,,,,,0.9808761743933267,0,E#D-X,0,39.1888005559911,52.242631388653486,,-0.5041768245019433,0.0
6.0,RL_0,1.6,-41.77749699216618,11.959743238360678,1000.0,,,,,,0.6110830803993395,0,E#D-X,0,45.16867217517144,58.22250300783382,,-1012.9597432383607,0.0
6.5,RL_0,1.6,-35.73092020596869,12.093153572394987,1000.0,,,,,,0.26682066806861826,0,E#D-X,0,51.21524896136893,64.26907979403131,,-1013.093153572395,0.0
7.0,RL_0,1.6,-29.69740713968865,12.067026132560063,1000.0,,,,,,-0.05225487966984943,0,E#D-X,0,57.248762027648965,70.30259286031135,,-1013.06702613256,0.0
7.5,RL_0,1.6,-23.75432999548883,11.886154288399629,1000.0,,,,,,-0.36174368832086756,0,E#D-X,0,63.191839171848784,76.24567000451117,,-1012.8861542883997,0.0
8.0,RL_0,1.6,-17.52817008425788,12.452319822461915,1000.0,,,,,,1.1323310681245715,0,E#D-X,0,69.41799908307974,82.47182991574212,,-1013.452319822462,0.0
8.5,RL_0,1.6,-11.200883754249643,12.880688039511051,1000.0,,,,,,0.8567364340982735,0,:X_8,0,75.85834310283526,0.9121739354976484,,-1013.880688039511,0.0
9.0,RL_0,0.5871711045636177,-5.5708021039307,13.423303691595402,14.908409316391879,RL_3,,,,,1.0852313041687012,0,:X_8,0,82.56999494863297,7.623825781295349,,-7.759065295758711,0.0
