time,id,x,y,speed,headway,leader_id,target_accel_with_noise_with_failsafe,target_accel_no_noise_no_failsafe,target_accel_with_noise_no_failsafe,target_accel_no_noise_with_failsafe,realized_accel,road_grade,edge_id,lane_number,distance,relative_position,follower_id,leader_rel_speed,waiting_time
0,RL_0,20.996019904943516,1.6,0.0,1000.0,,,,,,0,0,E#R-X,0,0.0,29.003980095056484,,-1001.0,0.0
0.5,RL_0,20.34602146351887,1.6,1.2999968828492905,1000.0,,,,,,2.599993765698581,0,E#R-X,0,0.6499984414246462,29.65397853648113,,-1002.2999968828493,0.0
1.0,RL_0,19.04617418994227,1.6,2.5996945471531956,1000.0,,,,,,2.59939532860781,0,E#R-X,0,1.9498457150012456,30.95382581005773,,-1003.5996945471531,0.0
1.5,RL_0,17.097698511987176,1.6,3.8969513559101943,1000.0,,,,,,2.5945136175139973,0,E#R-X,0,3.8983213929563405,32.902301488012824,,-1004.8969513559102,0.0
2.0,RL_0,14.504955354774125,1.6,5.185486314426105,1000.0,,,,,,2.577069917031821,0,E#R-X,0,6.491064550169391,35.495044645225875,,-1006.1854863144262,0.0
2.5,RL_0,11.278562516650481,1.6,6.452785676247291,1000.0,,,,,,2.5345987236423717,0,:X_4,0,9.717457388293035,0.7214374833495185,,-1007.4527856762473,0.0
3.0,RL_0,8.888370631056745,1.6,4.780383771187476,1000.0,,,,,,-3.344803810119629,0,:X_4,0,12.107649273886773,3.1116293689432566,,-1005.7803837711875,0.0
3.5,RL_0,6.171876932337395,1.6,5.432987397438697,1000.0,,,,,,1.3052072525024414,0,:X_4,0,14.824142972606122,5.828123067662605,,-1006.4329873974388,0.0
4.0,RL_0,2.5855209155791066,1.6,7.172712033516578,1000.0,,,,,,3.4794492721557617,0,:X_4,0,18.41049898936441,9.414479084420893,,-1008.1727120335166,0.0
4.5,RL_0,0.12416489882081727,1.6,4.922712033516578,1000.0,,,,,,-4.5,0,:X_4,0,20.8718550061227,11.875835101179183,,-1005.9227120335166,0.0
5.0,RL_0,-1.212191117937472,1.6,2.6727120335165777,1000.0,,,,,,-4.5,0,:X_4,0,22.208211022880988,13.212191117937472,,-1003.6727120335166,0.0
5.5,RL_0,-3.6066266158206393,1.6,4.788870995766334,1000.0,,,,,,4.232317924499512,0,:X_4,0,24.602646520764154,15.60662661582064,,-1005.7888709957664,0.0
