vehicle_id,travel_time,zone_time,total_collisions_in_episode
flow_00.0,20.5,1.5,0
flow_00.1,20.5,1.5,0
flow_10.0,37.5,4.0,0
flow_30.0,39.5,4.0,0
flow_10.1,37.0,3.0,0
flow_30.1,32.0,3.0,0
flow_10.2,37.0,3.0,0
flow_30.2,23.0,2.0,0
flow_10.3,21.5,2.0,0
flow_30.3,20.0,1.5,0
flow_10.4,20.5,1.5,0
flow_30.4,22.0,2.0,0
flow_10.5,21.0,2.0,0
flow_20.0,48.0,4.0,0
flow_00.2,58.5,4.0,0
flow_00.3,53.0,3.0,0
flow_20.1,32.5,3.0,0
flow_00.4,47.5,3.0,0
flow_00.5,46.0,2.5,0
flow_00.6,44.5,2.5,0
flow_00.7,43.5,2.5,0
flow_20.2,21.5,2.0,0
flow_00.8,21.0,1.5,0
flow_30.5,57.0,4.0,0
flow_30.6,55.0,3.0,0
flow_30.7,54.0,3.0,0
flow_30.8,52.5,3.0,0
flow_30.9,45.0,3.0,0
flow_30.10,27.0,2.5,0
flow_30.11,26.5,3.0,0
flow_30.12,22.0,2.0,0
flow_10.6,22.0,2.0,0
flow_00.9,50.0,4.0,0
flow_20.3,50.0,4.0,0
flow_00.10,49.0,3.0,0
flow_20.4,21.0,1.5,0
flow_00.11,20.5,1.5,0
flow_30.13,58.0,4.0,0
flow_10.7,53.0,4.0,0
flow_10.8,31.0,3.5,0
flow_30.14,58.5,3.0,0
flow_30.15,57.5,3.0,0
flow_30.16,46.5,3.0,0
flow_30.17,42.5,3.0,0
flow_10.9,21.0,1.5,0
flow_30.18,26.0,2.5,0
flow_00.12,59.5,4.0,0
flow_00.13,59.0,3.0,0
flow_20.5,20.5,1.5,0
flow_00.14,58.0,3.0,0
flow_00.15,52.0,2.5,0
flow_00.16,51.0,3.0,0
flow_00.17,46.0,2.5,0
flow_00.18,44.5,2.5,0
flow_00.19,30.5,2.5,0
flow_00.20,25.5,2.5,0
flow_10.10,51.0,4.0,0
flow_30.19,55.5,4.0,0
flow_30.20,28.0,3.0,0
flow_30.21,26.5,3.0,0
flow_30.22,21.0,1.5,0
flow_30.23,23.5,2.0,0
flow_30.24,22.5,2.0,0
flow_00.21,52.5,4.0,0
flow_20.6,29.0,3.5,0
flow_00.22,51.5,3.0,0
flow_20.7,27.5,3.0,0
flow_00.23,51.0,3.0,0
flow_00.24,49.5,2.5,0
flow_00.25,33.5,2.5,0
flow_00.26,30.0,2.5,0
flow_00.27,21.0,2.0,0
flow_00.28,21.5,2.0,0
flow_10.11,23.0,2.0,0
flow_30.25,35.0,4.0,0
flow_10.12,22.0,2.0,0
flow_30.26,31.5,3.0,0
flow_30.27,30.0,3.0,0
flow_00.29,61.0,4.0,0
flow_20.8,33.0,4.0,0
flow_00.30,53.0,3.0,0
flow_00.31,48.0,3.0,0
flow_00.32,46.5,2.5,0
flow_20.9,21.5,2.0,0
flow_00.33,21.5,2.0,0
flow_20.10,21.5,2.0,0
flow_00.34,21.5,2.0,0
flow_00.35,22.0,2.0,0
flow_00.36,22.5,2.0,0
flow_30.28,55.5,4.0,0
flow_10.13,46.5,4.0,0
flow_10.14,39.5,3.0,0
flow_30.29,56.5,3.5,0
flow_10.15,38.5,3.0,0
flow_30.30,54.5,3.0,0
flow_10.16,29.5,2.5,0
flow_30.31,52.5,3.0,0
flow_10.17,24.5,2.0,0
flow_30.32,51.5,3.0,0
flow_30.33,41.0,3.0,0
flow_20.11,52.5,4.0,0
flow_00.37,43.0,4.0,0
flow_20.12,51.5,3.0,0
flow_00.38,28.0,3.0,0
flow_00.39,27.0,3.0,0
flow_20.13,47.5,3.0,0
flow_00.40,25.5,2.5,0
flow_00.41,23.5,2.0,0
