vehicle_id,travel_time,zone_time,total_collisions_in_episode
flow_001.0,25.5,2.5,0
flow_00.0,22.5,2.0,0
flow_001.1,27.0,3.0,0
flow_20.0,21.0,1.5,0
flow_001.2,24.5,2.5,0
flow_3012.0,56.5,4.5,0
flow_301.0,35.5,3.0,0
flow_101.0,25.0,2.5,0
flow_201.0,61.0,3.5,0
flow_001.3,71.5,3.5,0
flow_00.1,69.0,3.0,0
flow_20.1,35.0,3.0,0
flow_2012.0,34.5,3.0,0
flow_0012.0,60.5,3.5,0
flow_001.4,51.5,3.0,0
flow_201.1,29.0,3.0,0
flow_00.2,45.0,3.0,0
flow_001.5,42.5,2.0,0
flow_2012.1,26.0,4.0,0
flow_001.6,45.5,3.5,0
flow_00.3,43.0,3.0,0
flow_00.4,41.5,3.0,0
flow_00.5,40.5,2.5,0
flow_00.6,39.0,2.5,0
flow_0012.1,38.0,3.5,0
flow_0012.2,35.5,4.0,0
flow_3012.1,73.5,4.5,0
flow_30.0,70.5,3.0,0
flow_101.1,77.5,7.0,0
flow_3012.2,71.0,3.5,0
flow_101.2,58.0,4.0,0
flow_301.1,59.0,3.5,0
flow_301.2,49.0,3.0,0
flow_301.3,42.0,3.0,0
flow_301.4,25.0,2.5,0
flow_101.3,25.5,2.5,0
flow_30.1,20.5,1.5,0
flow_10.0,21.5,2.0,0
flow_301.5,23.5,2.0,0
flow_201.2,49.5,3.5,0
flow_0012.3,83.0,6.5,0
flow_2012.2,49.0,4.0,0
flow_2012.3,48.0,4.0,0
flow_20.2,31.5,3.0,0
flow_001.7,86.0,4.0,0
flow_20.3,28.5,3.0,0
flow_00.7,84.0,3.0,0
flow_201.3,25.5,2.5,0
flow_001.8,82.0,3.0,0
flow_001.9,80.5,3.0,0
flow_0012.4,78.5,3.5,0
flow_00.8,75.5,2.5,0
flow_00.9,62.0,2.5,0
flow_001.10,61.0,2.0,0
flow_201.4,25.5,2.5,0
flow_001.11,61.5,3.0,0
flow_001.12,38.0,3.0,0
flow_0012.5,31.0,3.5,0
flow_2012.4,26.5,4.5,0
flow_10.1,61.5,4.0,0
flow_301.6,69.5,4.0,0
flow_101.4,50.5,3.0,0
flow_30.2,29.5,3.0,0
flow_301.7,40.5,3.5,0
flow_101.5,45.0,3.5,0
flow_301.8,30.5,3.0,0
flow_30.3,28.0,2.5,0
flow_30.4,24.0,2.5,0
flow_3012.3,28.5,3.5,0
flow_301.9,25.5,2.5,0
flow_20.4,56.5,4.0,0
flow_0012.6,69.0,7.5,0
flow_001.13,67.5,3.5,0
flow_001.14,63.5,3.0,0
flow_00.10,60.0,2.5,0
flow_001.15,38.5,3.0,0
flow_00.11,22.0,2.0,0
flow_301.10,67.5,3.5,0
flow_101.6,46.0,3.5,0
flow_30.5,62.5,3.0,0
flow_301.11,58.5,3.0,0
flow_10.2,25.0,2.5,0
flow_301.12,57.5,2.5,0
flow_30.6,41.0,2.5,0
flow_101.7,24.5,2.5,0
flow_30.7,20.5,1.5,0
flow_101.8,24.5,2.5,0
flow_30.8,20.5,1.5,0
flow_001.16,49.5,3.5,0
flow_201.5,67.0,3.5,0
flow_20.5,64.0,3.0,0
flow_00.12,48.0,3.0,0
flow_001.17,46.5,2.5,0
flow_20.6,33.5,3.0,0
flow_001.18,40.5,2.5,0
flow_0012.7,30.5,3.5,0
flow_2012.5,26.0,4.0,0
flow_20.7,21.0,1.5,0
flow_001.19,24.5,2.5,0
flow_10.3,67.5,4.0,0
flow_301.13,72.0,3.5,0
flow_1012.0,65.5,4.0,0
flow_101.9,57.5,2.5,0
flow_301.14,72.0,7.0,0
flow_101.10,34.5,3.0,0
flow_3012.4,68.0,5.0,0
flow_101.11,27.0,3.0,0
flow_3012.5,25.5,3.5,0
flow_20.8,46.5,4.0,0
flow_001.20,62.0,3.5,0
flow_201.6,38.0,3.0,0
flow_001.21,64.0,3.5,0
flow_2012.6,38.0,4.0,0
flow_201.7,28.5,2.5,0
flow_001.22,65.5,7.0,0
flow_001.23,64.5,3.0,0
flow_0012.8,37.5,3.5,0
flow_0012.9,33.0,4.0,0
flow_001.24,29.5,2.5,0
flow_201.8,26.0,3.0,0
flow_001.25,25.5,2.5,0
flow_101.12,61.5,3.5,0
flow_301.15,66.0,3.5,0
flow_10.4,45.5,3.0,0
flow_301.16,65.0,3.0,0
flow_101.13,43.0,3.0,0
flow_3012.6,66.5,5.5,0
flow_301.17,55.0,3.0,0
flow_301.18,40.5,3.5,0
flow_301.19,30.0,3.5,0
flow_3012.7,27.5,3.5,0
flow_30.9,23.5,2.5,0
flow_2012.7,65.5,4.0,0
flow_20.9,45.5,3.0,0
flow_001.26,69.5,7.5,0
flow_001.27,66.0,3.5,0
flow_001.28,26.0,3.0,0
flow_0012.10,23.5,2.5,0
flow_001.29,27.0,3.0,0
flow_001.30,26.0,2.5,0
flow_00.13,20.0,1.5,0
flow_20.10,21.5,1.5,0
flow_3012.8,72.5,4.5,0
flow_101.14,53.5,7.0,0
flow_301.20,53.0,3.5,0
flow_101.15,46.5,3.0,0
flow_301.21,52.0,3.5,0
flow_30.10,20.5,2.0,0
flow_101.16,30.5,3.0,0
flow_1012.1,25.5,3.5,0
flow_101.17,25.5,2.5,0
flow_301.22,25.5,2.5,0
flow_001.31,71.5,3.5,0
flow_201.9,34.0,3.5,0
flow_0012.11,58.0,4.0,0
flow_001.32,55.0,3.0,0
flow_00.14,49.5,3.0,0
flow_00.15,42.0,3.0,0
flow_001.33,41.0,2.5,0
flow_001.34,32.0,3.0,0
flow_201.10,27.5,3.0,0
flow_00.16,21.0,1.5,0
flow_201.11,26.5,3.0,0
flow_3012.9,68.0,4.5,0
flow_301.23,63.5,3.0,0
flow_101.18,78.5,7.5,0
flow_10.5,66.0,3.5,0
flow_301.24,64.0,3.5,0
flow_101.19,50.5,2.5,0
flow_3012.10,62.0,5.0,0
flow_3012.11,60.5,4.0,0
flow_301.25,57.5,2.5,0
flow_30.11,33.0,2.5,0
flow_101.20,33.0,4.0,0
flow_301.26,34.0,3.0,0
flow_101.21,26.0,3.0,0
flow_201.12,55.5,3.5,0
flow_001.35,69.5,3.5,0
flow_0012.12,44.5,3.5,0
flow_2012.8,27.0,3.5,0
flow_0012.13,42.0,3.5,0
flow_00.17,26.0,2.5,0
flow_201.13,26.0,3.0,0
flow_001.36,25.5,2.5,0
flow_00.18,21.0,1.5,0
flow_001.37,25.0,2.5,0
flow_0012.14,25.0,3.5,0
flow_101.22,67.5,3.5,0
flow_301.27,72.5,3.5,0
flow_1012.2,62.5,4.0,0
flow_3012.12,72.5,4.0,0
flow_3012.13,62.5,4.0,0
flow_10.6,42.5,6.5,0
flow_301.28,52.0,3.0,0
flow_1012.3,39.5,5.5,0
flow_30.12,52.0,3.0,0
flow_101.23,28.5,3.0,0
flow_301.29,39.5,2.5,0
flow_201.14,75.0,3.5,0
flow_001.38,68.5,3.5,0
flow_2012.9,74.0,4.0,0
flow_201.15,55.5,3.0,0
flow_001.39,63.0,6.5,0
flow_00.19,60.5,3.5,0
flow_201.16,38.5,3.0,0
flow_201.17,34.0,3.5,0
flow_00.20,52.0,3.0,0
flow_0012.15,56.5,5.0,0
flow_0012.16,52.0,3.5,0
flow_0012.17,51.5,4.0,0
flow_001.40,49.5,2.5,0
flow_201.18,29.5,3.5,0
flow_001.41,48.0,3.0,0
flow_00.21,29.5,2.5,0
flow_10.7,50.5,4.0,0
