vehicle_id,travel_time,zone_time,total_collisions_in_episode
flow_00.0,20.0,1.5,0
flow_0012.0,25.0,3.5,0
flow_00.1,22.0,2.0,0
flow_2012.0,25.0,3.0,0
flow_00.2,26.0,5.0,0
flow_1012.0,51.0,4.0,0
flow_1012.1,52.0,4.0,0
flow_10.0,48.0,3.0,0
flow_1012.2,48.5,3.5,0
flow_10.1,45.0,2.5,0
flow_101.0,45.0,2.5,0
flow_1012.3,44.0,3.5,0
flow_10.2,41.0,2.5,0
flow_10.3,40.0,2.5,0
flow_101.1,36.0,2.5,0
flow_101.2,35.5,2.5,0
flow_2012.1,61.5,4.0,0
flow_20.0,47.5,3.0,0
flow_001.0,77.5,7.0,0
flow_20.1,44.0,3.0,0
flow_0012.1,65.5,5.0,0
flow_0012.2,64.5,4.0,0
flow_001.1,62.5,2.5,0
flow_201.0,49.5,4.0,0
flow_20.2,34.0,3.0,0
flow_001.2,55.0,3.0,0
flow_0012.3,48.5,4.5,0
flow_001.3,46.0,3.0,0
flow_0012.4,43.5,3.5,0
flow_0012.5,42.5,4.0,0
flow_20.3,21.0,2.0,0
flow_30.0,68.0,4.0,0
flow_10.4,66.0,4.0,0
flow_301.0,59.0,3.0,0
flow_1012.4,69.5,5.0,0
flow_10.5,42.5,3.0,0
flow_301.1,55.0,3.5,0
flow_10.6,37.0,3.0,0
flow_301.2,44.5,3.0,0
flow_3012.0,28.5,3.5,0
flow_1012.5,28.0,4.5,0
flow_30.1,25.5,2.5,0
flow_1012.6,26.0,4.0,0
flow_3012.1,25.5,3.5,0
flow_1012.7,24.0,3.0,0
flow_201.1,71.5,3.5,0
flow_001.4,73.0,3.5,0
flow_001.5,71.5,3.0,0
flow_20.4,71.0,3.0,0
flow_2012.2,49.0,4.5,0
flow_20.5,35.0,3.0,0
flow_001.6,73.5,7.0,0
flow_201.2,34.0,2.5,0
flow_001.7,63.0,3.0,0
flow_20.6,28.5,3.0,0
flow_2012.3,36.5,5.0,0
flow_001.8,56.5,4.0,0
flow_201.3,28.5,2.5,0
flow_00.3,30.5,3.0,0
flow_001.9,48.5,3.5,0
flow_201.4,27.5,3.0,0
flow_00.4,25.5,3.0,0
flow_00.5,22.5,2.5,0
flow_30.2,68.5,4.0,0
flow_101.3,72.5,3.5,0
flow_30.3,65.0,3.0,0
flow_101.4,60.5,3.0,0
flow_3012.2,66.5,4.5,0
flow_30.4,31.0,3.0,0
flow_101.5,63.5,7.0,0
