time,id,x,y,speed,headway,leader_id,target_accel_with_noise_with_failsafe,target_accel_no_noise_no_failsafe,target_accel_with_noise_no_failsafe,target_accel_no_noise_with_failsafe,realized_accel,road_grade,edge_id,lane_number,distance,relative_position,follower_id,leader_rel_speed,waiting_time
0,RL_0,1.6,-21.77183407961478,0.0,1000.0,,,,,,0,0,E#D-X,0,0.0,28.228165920385216,,-1001.0,0.0
0.5,RL_0,1.6,-21.121835638190138,1.2999968828492905,1000.0,,,,,,2.599993765698581,0,E#D-X,0,0.6499984414246462,28.878164361809862,,-1002.2999968828493,0.0
1.0,RL_0,1.6,-19.82198836461354,2.5996945471531956,1000.0,,,,,,2.59939532860781,0,E#D-X,0,1.9498457150012456,30.17801163538646,,-1003.5996945471531,0.0
1.5,RL_0,1.6,-17.873512686658444,3.8969513559101943,1000.0,,,,,,2.5945136175139973,0,E#D-X,0,3.8983213929563405,32.126487313341556,,-1004.8969513559102,0.0
2.0,RL_0,1.6,-15.280769529445394,5.185486314426105,1000.0,,,,,,2.577069917031821,0,E#D-X,0,6.491064550169391,34.719230470554606,,-1006.1854863144262,0.0
2.5,RL_0,1.6,-12.05437669132175,6.452785676247291,1000.0,,,,,,2.5345987236423717,0,E#D-X,0,9.717457388293035,37.94562330867825,,-1007.4527856762473,0.0
3.0,RL_0,1.6,-8.21496750925688,7.678818364129737,1000.0,,,,,,2.4520653757648923,0,:X_7,0,13.556866570357904,3.78503249074312,,-1008.6788183641297,0.0
3.5,RL_0,1.6,-5.500558327192012,5.428818364129737,1000.0,,,,,,-4.5,0,:X_7,0,16.271275752422774,6.499441672807988,,-1006.4288183641297,0.0
4.0,RL_0,1.6,-3.911149145127144,3.1788183641297367,1000.0,,,,,,-4.5,0,:X_7,0,17.86068493448764,8.088850854872856,,-1004.1788183641297,0.0
4.5,RL_0,1.6,-0.8066111121253865,6.209076066003516,1000.0,,,,,,6.060515403747559,0,:X_7,0,20.965222967489396,11.193388887874614,,-1007.2090760660035,0.0
5.0,RL_0,1.6,1.3471585693215005,4.307539362893775,1000.0,,,,,,-3.8030734062194824,0,:X_7,0,23.118992648936285,13.3471585693215,,-1005.3075393628937,0.0
5.5,RL_0,1.6,3.5921185889031513,4.489920039163306,1000.0,,,,,,0.3647613525390625,0,:X_7,0,25.36395266851794,15.592118588903153,,-1005.4899200391633,0.0
6.0,RL_0,1.6,5.255609430285038,3.32698168276377,1000.0,,,,,,-2.3258767127990723,0,:X_7,0,27.027443509899822,17.255609430285038,,-1004.3269816827637,0.0
6.5,RL_0,1.6,9.41910027166692,8.326981682763769,1000.0,,,,,,9.999999999999998,0,:X_7,0,31.190934351281705,21.41910027166692,flow_3012.0,-1009.3269816827637,0.0
7.0,RL_0,1.6,14.191295680004373,9.544390816674902,1000.0,,,,,,2.4348182678222656,0,E#X-T,0,35.96312975961916,2.191295680004373,flow_3012.0,-1010.5443908166749,0.0
7.5,RL_0,1.6,19.451983196110834,10.521375032212923,1000.0,,,,,,1.9539684310760421,0,E#X-T,0,41.22381727572562,7.4519831961108345,flow_3012.0,-1011.521375032213,0.0
8.0,RL_0,1.6,25.129811354744355,11.355656317267037,1000.0,,,,,,1.6685625701082287,0,E#X-T,0,46.90164543435914,13.129811354744353,flow_3012.0,-1012.3556563172671,0.0
8.5,RL_0,1.6,31.147984301668355,12.036345893848006,1000.0,,,,,,1.3613791531619377,0,E#X-T,0,52.919818381283136,19.147984301668355,flow_3012.0,-1013.036345893848,0.0
0,RL_1,25.36105398328865,1.6,0.0,1000.0,,,,,,0,0,E#R-X,0,0.0,24.63894601671135,,-1001.0,0.0
0.5,RL_1,24.711055541864003,1.6,1.2999968828492905,1000.0,,,,,,2.599993765698581,0,E#R-X,0,0.6499984414246462,25.288944458135997,,-1002.2999968828493,0.0
1.0,RL_1,23.411208268287403,1.6,2.5996945471531956,1000.0,,,,,,2.59939532860781,0,E#R-X,0,1.9498457150012456,26.588791731712597,,-1003.5996945471531,0.0
1.5,RL_1,21.462732590332305,1.6,3.8969513559101943,1000.0,,,,,,2.5945136175139973,0,E#R-X,0,3.898321392956344,28.537267409667695,,-1004.8969513559102,0.0
2.0,RL_1,18.86998943311925,1.6,5.185486314426105,1000.0,,,,,,2.577069917031821,0,E#R-X,0,6.491064550169398,31.13001056688075,,-1006.1854863144262,0.0
2.5,RL_1,15.643596594995607,1.6,6.452785676247291,1000.0,,,,,,2.5345987236423717,0,E#R-X,0,9.717457388293042,34.35640340500439,,-1007.4527856762473,0.0
3.0,RL_1,11.80418264481315,1.6,7.678818364129737,1000.0,,,,,,2.4520653757648923,0,:X_5,0,13.556866570357911,0.19581258706926263,,-1008.6788183641297,0.0
3.5,RL_1,5.46461909550936,1.6,12.678818364129736,1000.0,,,,,,9.999999999999998,0,:X_5,0,19.89627575242278,6.5352217691341306,,-1013.6788183641297,0.0
4.0,RL_1,-1.4727425622601404,-1.959155889605596,17.678818364129736,1000.0,,,,,,10.0,0,:X_5,0,28.735684934487647,15.374630951198998,,-1018.6788183641297,0.0
4.5,RL_1,-1.6,-9.658983129921648,15.428818364129736,1000.0,,,,,,-4.5,0,:X_5,0,36.45009411655251,23.089040133263865,,-1016.4288183641297,0.0
5.0,RL_1,-1.6,-18.032328953046935,16.746577639566137,1000.0,,,,,,2.6355185508728027,0,E#X-D,0,44.823382936335584,6.032328953046935,,-1017.7465776395661,0.0
5.5,RL_1,-1.6,-25.79337337470303,15.522088843312186,1000.0,,,,,,-2.4489775925079016,0,E#X-D,0,52.58442735799168,13.793373374703028,,-1016.5220888433122,0.0
6.0,RL_1,-1.6,-33.236586951252214,14.886427153098369,1000.0,,,,,,-1.271323380427635,0,E#X-D,0,60.02764093454086,21.236586951252214,,-1015.8864271530983,0.0
6.5,RL_1,-1.6,-40.495655766829316,14.518137631154211,1000.0,,,,,,-0.736579043888316,0,E#X-D,0,67.28670975011796,28.49565576682932,,-1015.5181376311542,0.0
7.0,RL_1,-1.6,-47.64219826291752,14.29308499217639,1000.0,,,,,,-0.45010527795564315,0,E#X-D,0,74.43325224620617,35.64219826291752,,-1015.2930849921764,0.0
6.5,flow_3012.0,-44.9,-1.6,0.0,50.74910027166692,RL_0,,,,,0,0,E#L-X,0,0.0,5.1,,8.326981682763769,0.0
7.0,flow_3012.0,-44.650388278466636,-1.6,0.4992234430667342,55.27168395847101,RL_0,0.9984468861334684,0.9984468861334684,0.9984468861334684,0.9984468861334684,0.9984468861334684,0,E#L-X,0,0.24961172153336708,5.349611721533367,,9.045167373608168,0.0
7.5,flow_3012.0,-44.151103912734015,-1.6,0.9985687314652352,60.03308710884485,RL_0,0.9986905767970018,0.9986905767970018,0.9986905767970018,0.9986905767970018,0.9986905767970019,0,E#L-X,0,0.7488960872659849,5.8488960872659845,,9.522806300747687,0.0
8.0,flow_3012.0,-43.40209732554905,-1.6,1.4980131743699239,64.9619086802934,RL_0,0.9988888858093775,0.9988888858093775,0.9988888858093775,0.9988888858093775,0.9988888858093774,0,E#L-X,0,1.4979026744509465,6.597902674450946,,9.857643142897114,0.0
8.5,flow_3012.0,-42.40332925664272,-1.6,1.997536137812673,69.98131355831107,RL_0,0.9990459268854982,0.9990459268854982,0.9990459268854982,0.9990459268854982,0.9990459268854983,0,E#L-X,0,2.4966707433572832,7.596670743357283,,10.038809756035333,0.0
