vehicle_id,travel_time,zone_time,total_collisions_in_episode
flow_10.0,20.5,1.5,0
flow_0012.0,30.5,4.5,0
flow_001.0,27.0,2.5,0
flow_001.1,26.0,2.5,0
flow_30.0,41.0,4.0,0
flow_3012.0,36.5,3.5,0
flow_1012.0,45.5,7.5,0
flow_1012.1,40.5,4.5,0
flow_001.2,42.5,3.5,0
flow_201.0,45.5,3.5,0
flow_301.0,51.0,3.5,0
flow_101.0,47.0,3.5,0
flow_10.1,36.5,3.0,0
flow_301.1,46.5,3.0,0
flow_10.2,31.5,3.0,0
flow_3012.1,49.5,6.0,0
flow_201.1,35.0,3.5,0
flow_301.2,63.5,3.5,0
flow_30.1,60.5,3.0,0
flow_3012.2,54.5,3.5,0
flow_20.0,42.0,4.0,0
flow_2012.0,24.0,2.5,0
flow_30.2,63.0,4.0,0
flow_101.1,32.0,3.5,0
flow_30.3,62.0,3.0,0
flow_301.3,64.5,3.5,0
flow_1012.2,30.5,6.0,0
flow_00.0,32.0,3.5,0
flow_201.2,30.5,3.5,0
flow_0012.1,32.0,4.0,0
flow_0012.2,31.0,4.0,0
flow_30.4,78.5,4.0,0
flow_10.3,42.0,4.0,0
flow_101.2,38.0,3.0,0
flow_301.4,80.0,3.0,0
flow_30.5,75.5,3.0,0
flow_101.3,37.5,3.0,0
flow_20.1,28.0,3.5,0
flow_3012.3,87.5,4.5,0
flow_30.6,84.0,3.0,0
flow_10.4,57.0,7.0,0
flow_101.4,55.0,3.5,0
flow_301.5,85.0,3.0,0
flow_1012.3,51.5,4.5,0
flow_001.3,29.0,3.5,0
flow_3012.4,102.5,4.5,0
flow_30.7,93.0,3.0,0
flow_10.5,64.0,6.5,0
flow_101.5,59.0,3.5,0
flow_301.6,93.0,2.5,0
flow_1012.4,39.5,4.0,0
flow_00.1,24.0,2.5,0
flow_20.2,31.5,3.5,0
flow_201.3,27.0,2.5,0
flow_201.4,27.0,3.0,0
flow_301.7,106.0,3.5,0
flow_101.6,51.5,3.5,0
flow_301.8,107.0,3.0,0
flow_101.7,52.0,3.5,0
flow_3012.5,105.0,4.5,0
flow_1012.5,51.0,4.5,0
flow_201.5,34.0,3.5,0
flow_001.4,25.0,2.5,0
flow_101.8,67.0,3.5,0
flow_301.9,109.5,3.5,0
flow_30.8,105.0,3.0,0
flow_10.6,65.0,3.0,0
flow_301.10,103.5,3.0,0
flow_1012.6,67.0,5.0,0
flow_201.6,27.5,3.0,0
flow_20.3,21.0,2.0,0
flow_3012.6,109.5,4.5,0
flow_301.11,107.5,3.0,0
flow_101.9,86.0,7.5,0
flow_3012.7,104.5,4.0,0
flow_10.7,81.5,5.0,0
flow_001.5,40.0,3.5,0
flow_00.2,37.5,3.0,0
flow_0012.3,34.5,3.5,0
flow_3012.8,108.5,4.0,0
flow_1012.7,91.5,4.0,0
flow_3012.9,107.0,4.0,0
flow_3012.10,105.0,4.0,0
flow_101.10,94.0,7.5,0
flow_001.6,32.5,3.5,0
flow_001.7,30.5,3.0,0
flow_301.12,108.5,3.5,0
flow_1012.8,108.0,6.5,0
flow_3012.11,107.0,4.0,0
flow_301.13,104.0,3.0,0
flow_101.11,110.0,3.5,0
flow_0012.4,41.0,4.5,0
flow_00.3,38.5,3.0,0
flow_001.8,38.5,3.0,0
flow_3012.12,109.0,4.5,0
flow_301.14,106.5,3.0,0
flow_101.12,129.5,7.0,0
flow_3012.13,104.5,4.0,0
flow_2012.1,26.5,3.5,0
flow_20.4,23.5,2.5,0
flow_00.4,49.5,6.0,0
flow_00.5,27.0,3.0,0
flow_201.7,24.5,2.0,0
flow_00.6,23.0,2.0,0
flow_30.9,107.5,4.0,0
flow_101.13,148.5,3.5,0
flow_30.10,106.0,3.0,0
flow_101.14,147.5,3.0,0
flow_101.15,144.0,3.0,0
flow_3012.14,107.0,6.0,0
flow_00.7,24.5,2.5,0
flow_001.9,26.5,3.0,0
flow_00.8,24.0,2.0,0
flow_201.8,26.5,3.0,0
flow_30.11,108.0,4.0,0
flow_101.16,159.5,3.5,0
flow_30.12,106.0,3.0,0
flow_1012.9,152.5,6.0,0
flow_3012.15,105.0,4.0,0
flow_00.9,41.5,4.0,0
flow_20.5,22.0,2.0,0
flow_3012.16,109.5,4.5,0
flow_1012.10,163.0,4.5,0
flow_3012.17,107.0,4.0,0
flow_10.8,145.5,6.0,0
flow_301.15,104.0,3.0,0
flow_1012.11,134.0,5.0,0
flow_201.9,25.0,2.5,0
flow_001.10,44.0,4.0,0
flow_00.10,35.0,3.0,0
flow_10.9,147.5,4.0,0
flow_301.16,109.5,3.5,0
flow_10.10,137.5,3.0,0
flow_301.17,107.0,3.0,0
flow_101.17,133.0,2.5,0
flow_3012.18,105.5,5.0,0
flow_3012.19,108.5,4.0,0
flow_30.13,105.5,3.0,0
flow_101.18,137.5,7.0,0
flow_101.19,117.0,3.0,0
flow_301.18,105.5,3.5,0
flow_00.11,33.0,4.0,0
flow_0012.5,24.5,3.0,0
flow_3012.20,109.0,4.5,0
flow_101.20,135.5,7.0,0
flow_3012.21,110.0,5.0,0
flow_30.14,104.0,3.5,0
flow_201.10,34.5,3.5,0
flow_0012.6,46.5,5.5,0
flow_30.15,107.5,4.0,0
flow_101.21,154.0,3.5,0
flow_301.19,107.0,3.0,0
flow_30.16,102.0,3.0,0
flow_10.11,142.0,3.5,0
flow_101.22,137.5,3.5,0
flow_0012.7,44.5,4.5,0
flow_001.11,31.5,3.0,0
flow_201.11,29.0,3.5,0
flow_2012.2,28.0,4.0,0
flow_3012.22,108.0,4.0,0
flow_30.17,105.5,3.0,0
flow_101.23,140.0,7.0,0
flow_3012.23,104.5,4.0,0
flow_10.12,139.5,5.5,0
