vehicle_id,travel_time,zone_time,total_collisions_in_episode
flow_201.0,25.0,2.5,0
flow_2012.0,23.5,2.5,0
flow_0012.0,28.5,5.0,0
flow_00.0,24.5,3.5,0
flow_0012.1,27.0,4.0,0
flow_3012.0,36.5,4.5,0
flow_10.0,26.0,5.5,0
flow_3012.1,26.5,3.5,0
flow_10.1,22.0,2.0,0
flow_1012.0,25.0,3.5,0
flow_20.0,59.0,4.0,0
flow_0012.2,64.5,7.5,0
flow_2012.1,55.0,3.5,0
flow_2012.2,54.0,3.5,0
flow_201.1,47.0,2.5,0
flow_201.2,29.0,3.0,0
flow_20.1,22.5,2.0,0
flow_001.0,25.0,2.5,0
flow_2012.3,22.0,2.0,0
flow_001.1,27.5,4.5,0
flow_201.3,25.5,3.0,0
flow_2012.4,26.0,3.5,0
flow_30.0,57.0,4.0,0
flow_101.0,48.5,3.5,0
flow_10.2,46.5,3.0,0
flow_30.1,54.0,3.0,0
flow_10.3,45.5,3.0,0
flow_30.2,49.0,3.0,0
flow_30.3,33.5,2.5,0
flow_1012.1,27.0,3.5,0
flow_301.0,29.0,6.0,0
flow_30.4,21.5,2.0,0
flow_00.1,60.5,4.0,0
flow_201.4,45.0,3.5,0
flow_00.2,59.0,3.0,0
flow_001.2,47.0,3.5,0
flow_2012.5,27.0,4.0,0
flow_001.3,45.5,4.5,0
flow_0012.3,42.5,4.0,0
flow_00.3,33.0,3.0,0
flow_201.5,29.5,6.5,0
flow_0012.4,30.5,4.5,0
flow_201.6,31.0,4.0,0
flow_20.2,27.0,3.0,0
flow_101.1,60.0,3.5,0
flow_301.1,57.5,3.5,0
flow_3012.2,58.0,4.0,0
flow_30.5,54.5,3.0,0
flow_10.4,26.0,3.0,0
flow_1012.2,37.5,4.0,0
flow_30.6,53.0,2.5,0
flow_30.7,53.5,3.0,0
flow_30.8,43.0,3.0,0
flow_3012.3,33.0,3.0,0
flow_1012.3,25.0,3.5,0
flow_301.2,25.0,2.5,0
flow_30.9,22.5,2.0,0
flow_0012.5,53.0,4.5,0
flow_2012.6,49.5,4.5,0
flow_20.3,28.5,3.0,0
flow_001.4,45.0,3.0,0
flow_2012.7,30.5,4.0,0
flow_001.5,38.5,4.0,0
flow_0012.6,29.0,3.5,0
flow_00.4,23.5,2.5,0
flow_2012.8,24.5,3.0,0
