episode_duration,number_of_vehicles_left_succesfully,number_of_collisions,min_travel_time,max_travel_time,avg_travel_time,total_travel_time,min_time_in_control_zone,max_time_in_control_zone,avg_time_in_control_zone,total_time_in_control_zone
3600.0,971,0,24.0,1647.5,130.94799176107105,127150.5,1.0,1674.0,16.787538304392235,16435.0
3600.0,733,0,23.5,504.5,117.18894952251023,85899.5,3.0,3315.5,23.24492557510149,17178.0
3600.0,989,0,24.0,1403.0,127.34782608695652,125947.0,0.5,2140.5,16.768537074148295,16735.0
3600.0,996,0,23.5,1719.0,132.89206827309238,132360.5,0.5,2335.0,17.536889332003987,17589.5
83.0,16,2,22.5,31.0,26.625,426.0,2.0,7.0,3.95,79.0
39.0,3,2,23.0,25.0,23.833333333333332,71.5,2.5,5.5,3.1666666666666665,28.5
3600.0,887,0,24.5,1078.5,128.86245772266065,114301.0,3.0,2564.5,19.125979843225085,17079.5
3600.0,988,0,22.5,1685.5,116.91194331983806,115509.0,1.0,1639.0,16.58643216080402,16503.5
