episode_duration,number_of_vehicles_left_succesfully,number_of_collisions,min_travel_time,max_travel_time,avg_travel_time,total_travel_time,min_time_in_control_zone,max_time_in_control_zone,avg_time_in_control_zone,total_time_in_control_zone
790.0,293,2,20.0,32.5,25.31569965870307,7417.5,1.5,7.0,2.962962962962963,880.0
3600.0,1350,0,19.5,41.0,25.494074074074074,34417.0,1.0,12.0,3.0269372693726937,4101.5
1483.5,430,2,20.0,33.5,25.239534883720932,10853.0,1.5,8.5,2.9323394495412844,1278.5
1776.0,656,2,20.0,39.5,25.340701219512194,16623.5,1.5,9.5,2.934090909090909,1936.5
2736.5,1072,2,20.0,47.5,25.38945895522388,27217.5,1.5,9.5,2.9823584029712165,3212.0
3600.0,1087,0,20.0,42.5,25.055657773689052,27235.5,1.5,9.0,2.8652253909843606,3114.5
1197.5,464,2,20.0,45.0,25.65625,11904.5,1.5,16.5,3.001068376068376,1404.5
3600.0,1130,0,20.0,43.0,25.11858407079646,28384.0,0.5,9.0,2.907211961301671,3305.5
468.0,139,2,20.0,30.0,24.805755395683452,3448.0,1.0,6.0,2.737762237762238,391.5
2335.0,901,2,20.0,41.0,25.48723640399556,22964.0,1.5,13.5,2.9745856353591162,2692.0
