episode_duration,number_of_vehicles_left_succesfully,number_of_collisions,min_travel_time,max_travel_time,avg_travel_time,total_travel_time,min_time_in_control_zone,max_time_in_control_zone,avg_time_in_control_zone,total_time_in_control_zone
2525.5,659,2,22.5,306.0,49.72458270106222,32768.5,2.0,280.5,9.436651583710407,6256.5
3600.0,1076,0,23.0,807.0,75.74349442379182,81500.0,1.5,777.0,9.315448658649398,10070.0
2433.0,631,2,22.0,381.0,42.724247226624406,26959.0,1.0,323.5,8.519623233908948,5427.0
3600.0,878,0,23.5,777.5,104.08940774487472,91390.5,2.5,2081.0,17.8180790960452,15769.0
3600.0,822,0,23.5,1201.0,130.23479318734792,107053.0,1.0,2089.0,20.639324487334136,17110.0
106.0,19,2,25.0,37.0,31.289473684210527,594.5,3.0,12.5,7.604166666666667,182.5
3600.0,920,0,23.0,1792.5,147.95108695652175,136115.0,2.0,1764.0,17.93103448275862,16640.0
167.0,38,2,22.5,33.0,27.44736842105263,1043.0,2.5,11.0,4.857142857142857,204.0
2024.0,586,2,23.5,779.0,82.00085324232082,48052.5,1.5,686.5,9.599662162162161,5683.0
2444.0,723,2,23.5,789.0,89.73513139695713,64878.5,1.0,737.0,11.174897119341564,8146.5
