run,n_vehicles,travel_time_min,travel_time_avg,travel_time_max,waiting_time_min,waiting_time_avg,waiting_time_max
0,157,14.0,30.318471337579616,62.0,1.0,1.8280254777070064,7.0
1,148,14.0,36.00675675675676,75.0,1.0,1.6689189189189189,6.0
2,154,14.0,27.733766233766232,55.0,1.0,1.577922077922078,5.0
3,146,14.0,24.938356164383563,48.0,1.0,2.0547945205479454,9.0
4,115,15.0,30.46086956521739,64.0,1.0,1.3391304347826087,5.0
5,151,13.0,25.60927152317881,53.0,1.0,1.9337748344370862,9.0
6,131,13.0,32.41984732824427,77.0,1.0,1.6641221374045803,6.0
7,139,14.0,22.51798561151079,46.0,1.0,1.4532374100719425,4.0
8,152,14.0,30.61842105263158,69.0,1.0,1.5592105263157894,4.0
9,139,13.0,27.546762589928058,63.0,1.0,1.7050359712230216,6.0
10,109,15.0,21.568807339449542,42.0,1.0,1.3211009174311927,4.0
11,143,14.0,23.321678321678323,52.0,1.0,1.3076923076923077,4.0
12,125,14.0,29.472,63.0,1.0,1.48,6.0
13,139,14.0,23.87769784172662,53.0,1.0,1.5683453237410072,5.0
14,109,14.0,22.889908256880734,49.0,1.0,1.4036697247706422,5.0
15,108,14.0,26.333333333333332,71.0,1.0,1.3888888888888888,4.0
16,107,14.0,21.429906542056074,36.0,1.0,1.2990654205607477,3.0
17,133,14.0,22.94736842105263,51.0,1.0,1.7218045112781954,8.0
18,91,14.0,20.13186813186813,35.0,1.0,1.1758241758241759,3.0
19,123,14.0,26.211382113821138,53.0,1.0,1.3983739837398375,3.0
20,129,13.0,25.310077519379846,67.0,1.0,1.5348837209302326,5.0
21,135,14.0,26.214814814814815,69.0,1.0,2.1333333333333333,11.0
22,139,14.0,23.035971223021583,45.0,1.0,1.539568345323741,5.0
23,149,13.0,33.57046979865772,73.0,1.0,1.9328859060402686,8.0
24,129,13.0,24.899224806201552,58.0,1.0,1.4806201550387597,6.0
25,149,14.0,38.67785234899329,70.0,1.0,2.791946308724832,14.0
26,126,14.0,35.76984126984127,71.0,1.0,1.5873015873015872,6.0
27,140,13.0,27.035714285714285,54.0,1.0,1.4928571428571429,4.0
28,109,15.0,24.238532110091743,54.0,1.0,1.348623853211009,4.0
29,120,13.0,22.566666666666666,49.0,1.0,1.2833333333333334,3.0
30,111,14.0,20.603603603603602,38.0,1.0,1.3063063063063063,5.0
31,108,14.0,22.72222222222222,53.0,1.0,1.3611111111111112,5.0
32,147,14.0,26.231292517006803,58.0,1.0,1.4625850340136055,6.0
33,143,14.0,26.244755244755243,57.0,1.0,2.076923076923077,10.0
34,142,14.0,26.838028169014084,51.0,1.0,1.4507042253521127,4.0
35,131,15.0,33.20610687022901,70.0,1.0,1.4732824427480915,4.0
36,113,14.0,22.1858407079646,42.0,1.0,1.336283185840708,3.0
37,123,14.0,27.29268292682927,64.0,1.0,1.4634146341463414,4.0
38,133,14.0,34.89473684210526,76.0,1.0,1.744360902255639,5.0
39,114,14.0,25.228070175438596,46.0,1.0,1.280701754385965,3.0
40,155,13.0,32.36129032258064,71.0,1.0,1.4838709677419355,4.0
41,115,13.0,31.660869565217393,65.0,1.0,1.382608695652174,3.0
