run,n_vehicles,travel_time_min,travel_time_avg,travel_time_max,waiting_time_min,waiting_time_avg,waiting_time_max
0,121,14.0,33.85123966942149,70.0,1.0,2.7024793388429753,8.0
1,121,15.0,35.388429752066116,86.0,1.0,4.413223140495868,14.0
2,89,15.0,25.59550561797753,56.0,1.0,1.595505617977528,6.0
3,95,15.0,24.42105263157895,58.0,1.0,2.905263157894737,15.0
4,116,14.0,37.922413793103445,108.0,1.0,4.758620689655173,27.0
5,97,15.0,30.288659793814432,73.0,1.0,2.4329896907216493,14.0
6,88,15.0,28.75,60.0,1.0,1.4431818181818181,5.0
7,117,15.0,30.54700854700855,92.0,1.0,2.1623931623931623,8.0
8,122,16.0,35.885245901639344,92.0,1.0,2.5491803278688523,10.0
9,72,15.0,24.84722222222222,64.0,1.0,1.5138888888888888,5.0
10,110,15.0,32.49090909090909,82.0,1.0,4.209090909090909,22.0
11,93,15.0,28.72043010752688,80.0,1.0,2.2795698924731185,11.0
12,118,15.0,28.483050847457626,66.0,1.0,2.830508474576271,14.0
13,114,15.0,31.80701754385965,70.0,1.0,2.280701754385965,10.0
14,88,15.0,21.420454545454547,43.0,1.0,1.4204545454545454,4.0
15,87,14.0,33.18390804597701,70.0,1.0,1.4252873563218391,5.0
16,96,14.0,25.510416666666668,63.0,1.0,2.1041666666666665,13.0
17,118,15.0,37.3728813559322,89.0,1.0,3.389830508474576,13.0
18,90,15.0,30.3,65.0,1.0,2.1333333333333333,7.0
19,128,16.0,36.40625,90.0,1.0,2.703125,13.0
20,122,15.0,35.34426229508197,80.0,1.0,3.721311475409836,13.0
21,72,14.0,19.72222222222222,33.0,1.0,1.1666666666666667,3.0
22,116,15.0,39.51724137931034,112.0,1.0,6.0344827586206895,30.0
23,94,14.0,26.97872340425532,69.0,1.0,1.8297872340425532,6.0
24,82,14.0,20.353658536585368,32.0,1.0,1.353658536585366,7.0
25,108,15.0,27.712962962962962,57.0,1.0,2.685185185185185,15.0
26,86,14.0,22.91860465116279,43.0,1.0,1.2209302325581395,3.0
27,127,16.0,33.99212598425197,78.0,1.0,4.417322834645669,25.0
28,112,15.0,26.848214285714285,53.0,1.0,2.3482142857142856,12.0
29,82,15.0,25.182926829268293,52.0,1.0,1.5121951219512195,5.0
30,80,15.0,24.1125,42.0,1.0,1.525,6.0
31,84,14.0,22.38095238095238,39.0,1.0,1.4642857142857142,6.0
32,76,14.0,20.0,30.0,1.0,1.3157894736842106,5.0
33,83,14.0,21.626506024096386,40.0,1.0,1.3975903614457832,6.0
34,96,15.0,32.479166666666664,67.0,1.0,1.9166666666666667,9.0
35,119,14.0,32.47899159663866,98.0,1.0,4.168067226890757,17.0
36,135,14.0,42.18518518518518,100.0,1.0,4.940740740740741,16.0
37,98,15.0,36.265306122448976,78.0,1.0,1.9387755102040816,7.0
38,92,15.0,22.98913043478261,41.0,1.0,2.3260869565217392,13.0
39,124,15.0,37.645161290322584,106.0,1.0,5.766129032258065,27.0
40,129,16.0,40.542635658914726,91.0,1.0,2.875968992248062,9.0
41,89,15.0,23.134831460674157,44.0,1.0,1.8314606741573034,15.0
