run,n_vehicles,travel_time_min,travel_time_avg,travel_time_max,waiting_time_min,waiting_time_avg,waiting_time_max
0,99,9.0,29.67676767676768,98.0,0.0,12.545454545454545,79.0
1,94,9.0,13.053191489361701,32.0,0.0,0.723404255319149,10.0
2,96,9.0,46.770833333333336,146.0,0.0,23.947916666666668,92.0
3,85,9.0,15.48235294117647,54.0,0.0,2.635294117647059,38.0
4,87,11.0,48.98850574712644,240.0,0.0,28.149425287356323,199.0
5,102,10.0,46.21568627450981,171.0,0.0,25.166666666666668,123.0
6,91,9.0,25.65934065934066,97.0,0.0,9.67032967032967,66.0
7,96,10.0,64.61458333333333,164.0,0.0,37.177083333333336,130.0
8,102,9.0,37.990196078431374,206.0,0.0,20.029411764705884,169.0
9,106,10.0,49.801886792452834,181.0,0.0,27.21698113207547,143.0
10,98,9.0,35.45918367346939,151.0,0.0,16.928571428571427,124.0
11,95,10.0,41.22105263157895,188.0,0.0,20.905263157894737,153.0
12,86,9.0,21.011627906976745,116.0,0.0,7.1395348837209305,97.0
13,86,9.0,18.546511627906977,73.0,0.0,4.848837209302325,54.0
14,80,9.0,15.95,48.0,0.0,3.0625,32.0
15,90,9.0,15.877777777777778,60.0,0.0,2.6555555555555554,45.0
16,101,9.0,19.712871287128714,68.0,0.0,5.752475247524752,48.0
17,86,9.0,15.05813953488372,33.0,0.0,2.0232558139534884,19.0
18,104,11.0,43.66346153846154,188.0,0.0,24.096153846153847,158.0
19,105,9.0,47.02857142857143,132.0,0.0,24.64761904761905,93.0
20,81,9.0,69.4074074074074,217.0,0.0,45.93827160493827,152.0
21,96,10.0,63.322916666666664,158.0,0.0,35.03125,110.0
22,97,9.0,29.670103092783506,137.0,0.0,11.443298969072165,112.0
23,88,9.0,20.15909090909091,51.0,0.0,5.920454545454546,37.0
24,91,10.0,60.46153846153846,151.0,0.0,33.35164835164835,116.0
25,98,9.0,66.81632653061224,191.0,0.0,38.734693877551024,148.0
26,96,9.0,25.645833333333332,93.0,0.0,8.875,64.0
27,99,10.0,27.07070707070707,74.0,0.0,10.595959595959595,61.0
28,91,10.0,56.92307692307692,184.0,0.0,33.92307692307692,141.0
29,93,10.0,62.88172043010753,157.0,0.0,34.16129032258065,94.0
30,93,9.0,86.35483870967742,229.0,0.0,51.494623655913976,170.0
31,102,11.0,73.84313725490196,198.0,0.0,41.55882352941177,141.0
32,95,10.0,39.06315789473684,201.0,0.0,18.410526315789475,158.0
33,99,11.0,70.71717171717172,177.0,0.0,39.39393939393939,139.0
34,97,10.0,65.74226804123711,162.0,0.0,38.49484536082474,126.0
35,87,9.0,20.804597701149426,99.0,0.0,6.413793103448276,84.0
36,91,10.0,55.75824175824176,154.0,0.0,27.681318681318682,96.0
37,96,10.0,79.08333333333333,160.0,0.0,46.229166666666664,100.0
38,81,9.0,16.382716049382715,56.0,0.0,3.2839506172839505,35.0
39,94,10.0,50.202127659574465,147.0,0.0,27.404255319148938,111.0
40,91,9.0,64.12087912087912,242.0,0.0,37.7032967032967,183.0
41,106,10.0,31.339622641509433,117.0,0.0,11.29245283018868,91.0
