run,n_vehicles,travel_time_min,travel_time_avg,travel_time_max,waiting_time_min,waiting_time_avg,waiting_time_max
0,80,10.0,44.9,324.0,0.0,26.975,296.0
1,90,10.0,64.07777777777778,188.0,0.0,39.71111111111111,152.0
2,87,12.0,66.4367816091954,228.0,0.0,40.12643678160919,202.0
3,75,11.0,45.16,289.0,0.0,27.626666666666665,253.0
4,84,12.0,67.52380952380952,175.0,0.0,40.654761904761905,148.0
5,96,12.0,53.333333333333336,157.0,0.0,29.427083333333332,110.0
6,90,12.0,73.9888888888889,239.0,0.0,43.34444444444444,196.0
7,77,10.0,64.96103896103897,274.0,0.0,39.077922077922075,251.0
8,84,10.0,41.357142857142854,183.0,0.0,20.44047619047619,116.0
9,79,10.0,56.9873417721519,262.0,0.0,36.10126582278481,227.0
10,95,12.0,71.3157894736842,304.0,0.0,47.2,280.0
11,96,11.0,80.0,288.0,0.0,52.3125,253.0
12,87,11.0,74.3103448275862,175.0,0.0,46.64367816091954,150.0
13,81,10.0,67.22222222222223,316.0,0.0,41.77777777777778,262.0
14,83,10.0,36.98795180722892,325.0,0.0,18.10843373493976,302.0
15,83,10.0,61.795180722891565,203.0,0.0,36.0722891566265,147.0
16,90,11.0,44.044444444444444,138.0,0.0,22.555555555555557,111.0
17,93,10.0,77.86021505376344,291.0,0.0,52.215053763440864,259.0
18,94,12.0,82.37234042553192,251.0,0.0,50.46808510638298,228.0
19,78,10.0,50.85897435897436,255.0,0.0,31.756410256410255,237.0
20,92,10.0,71.1195652173913,321.0,0.0,43.76086956521739,294.0
21,88,12.0,82.31818181818181,181.0,0.0,52.57954545454545,130.0
22,88,11.0,74.0,235.0,0.0,49.79545454545455,185.0
23,92,12.0,76.48913043478261,242.0,0.0,48.68478260869565,224.0
24,77,12.0,63.83116883116883,285.0,0.0,39.62337662337662,242.0
25,93,12.0,75.18279569892474,240.0,0.0,49.18279569892473,220.0
26,82,10.0,50.573170731707314,208.0,0.0,28.24390243902439,175.0
27,82,10.0,47.890243902439025,266.0,0.0,27.817073170731707,226.0
28,77,11.0,62.44155844155844,304.0,0.0,40.66233766233766,265.0
29,76,11.0,64.53947368421052,190.0,0.0,40.9078947368421,132.0
30,81,11.0,53.24691358024691,276.0,0.0,32.098765432098766,245.0
31,87,10.0,54.298850574712645,213.0,0.0,31.35632183908046,160.0
32,78,11.0,32.69230769230769,197.0,0.0,14.371794871794872,176.0
33,78,11.0,33.243589743589745,241.0,0.0,16.17948717948718,193.0
34,81,10.0,45.17283950617284,255.0,0.0,25.71604938271605,230.0
35,91,11.0,58.94505494505494,167.0,0.0,30.67032967032967,146.0
36,79,10.0,56.70886075949367,240.0,0.0,34.379746835443036,192.0
37,86,10.0,50.97674418604651,267.0,0.0,29.872093023255815,242.0
38,87,10.0,79.01149425287356,271.0,0.0,54.08045977011494,211.0
39,92,11.0,61.07608695652174,250.0,0.0,38.73913043478261,204.0
40,83,10.0,34.25301204819277,207.0,0.0,15.0,159.0
41,92,11.0,77.23913043478261,175.0,0.0,46.858695652173914,144.0
