run,n_vehicles,travel_time_min,travel_time_avg,travel_time_max,waiting_time_min,waiting_time_avg,waiting_time_max
0,126,8.0,47.34920634920635,99.0,0.0,32.65079365079365,82.0
1,111,7.0,44.21621621621622,100.0,0.0,29.414414414414413,83.0
2,81,8.0,47.098765432098766,97.0,0.0,33.22222222222222,82.0
3,86,7.0,47.093023255813954,96.0,0.0,32.593023255813954,81.0
4,82,8.0,47.5609756097561,99.0,0.0,33.329268292682926,82.0
5,115,8.0,44.86086956521739,100.0,0.0,30.295652173913044,82.0
6,110,8.0,49.45454545454545,96.0,0.0,34.472727272727276,81.0
7,67,8.0,49.223880597014926,96.0,0.0,34.64179104477612,82.0
8,110,7.0,45.8,96.0,0.0,31.081818181818182,83.0
9,74,8.0,51.270270270270274,97.0,0.0,37.2027027027027,82.0
10,76,8.0,46.36842105263158,95.0,0.0,31.82894736842105,80.0
11,86,8.0,40.872093023255815,93.0,0.0,26.6046511627907,78.0
12,106,8.0,43.132075471698116,98.0,0.0,28.933962264150942,82.0
13,110,8.0,51.31818181818182,99.0,0.0,36.236363636363635,83.0
14,84,8.0,41.976190476190474,98.0,0.0,27.785714285714285,82.0
15,116,7.0,47.577586206896555,100.0,0.0,32.956896551724135,82.0
16,140,9.0,52.47857142857143,99.0,0.0,37.07142857142857,82.0
17,83,7.0,47.325301204819276,98.0,0.0,32.87951807228916,81.0
18,108,7.0,54.93518518518518,100.0,0.0,39.48148148148148,82.0
19,78,7.0,45.282051282051285,94.0,0.0,31.26923076923077,81.0
20,94,8.0,54.340425531914896,101.0,0.0,38.9468085106383,82.0
21,62,8.0,45.53225806451613,94.0,0.0,31.112903225806452,80.0
22,74,8.0,48.310810810810814,96.0,0.0,33.729729729729726,83.0
23,69,8.0,54.88405797101449,99.0,0.0,39.72463768115942,81.0
24,125,8.0,52.824,100.0,0.0,37.52,82.0
25,81,8.0,58.592592592592595,100.0,0.0,43.45679012345679,84.0
26,79,8.0,53.835443037974684,98.0,0.0,39.063291139240505,83.0
27,104,8.0,49.32692307692308,95.0,0.0,33.66346153846154,80.0
28,121,7.0,51.54545454545455,100.0,0.0,36.36363636363637,82.0
29,78,8.0,45.84615384615385,99.0,0.0,31.897435897435898,82.0
30,98,8.0,48.234693877551024,96.0,0.0,33.42857142857143,82.0
31,90,7.0,43.922222222222224,100.0,0.0,29.711111111111112,82.0
32,139,8.0,48.330935251798564,99.0,0.0,33.46762589928058,83.0
33,73,8.0,55.602739726027394,98.0,0.0,40.50684931506849,82.0
34,84,8.0,49.095238095238095,98.0,0.0,34.607142857142854,82.0
35,119,7.0,51.19327731092437,99.0,0.0,36.05882352941177,83.0
36,80,8.0,37.7875,95.0,0.0,24.15,81.0
37,79,8.0,51.74683544303797,99.0,0.0,37.164556962025316,83.0
38,83,8.0,51.01204819277108,98.0,0.0,36.325301204819276,82.0
39,69,8.0,43.10144927536232,97.0,0.0,29.217391304347824,81.0
40,74,8.0,50.58108108108108,99.0,0.0,35.851351351351354,82.0
41,84,8.0,42.25,95.0,0.0,28.321428571428573,81.0
