vehicle_id,travel_time,zone_time,total_collisions_in_episode
flow_30.0,35.5,4.0,0
flow_10.0,25.5,3.5,0
flow_10.1,24.0,3.0,0
flow_30.1,28.0,4.5,0
flow_30.2,28.0,4.5,0
flow_20.0,49.5,4.5,0
flow_00.0,42.0,4.5,0
flow_20.1,48.5,4.0,0
flow_20.2,48.0,4.0,0
flow_00.1,23.0,2.5,0
flow_20.3,47.5,4.0,0
flow_20.4,45.0,4.5,0
flow_20.5,30.0,4.5,0
flow_30.3,53.0,4.0,0
flow_10.2,35.5,4.5,0
flow_30.4,53.0,4.0,0
flow_10.3,26.5,4.0,0
flow_30.5,52.5,4.0,0
flow_30.6,51.0,3.5,0
flow_30.7,50.5,4.0,0
flow_30.8,44.5,4.0,0
flow_30.9,43.0,4.0,0
flow_00.2,51.5,4.0,0
flow_20.6,50.5,4.0,0
flow_00.3,51.0,3.5,0
flow_00.4,37.0,3.5,0
flow_20.7,35.5,5.0,0
flow_20.8,32.5,4.5,0
flow_00.5,26.5,4.0,0
flow_20.9,31.0,4.5,0
flow_00.6,27.5,4.0,0
flow_20.10,28.0,4.5,0
flow_30.10,68.5,4.5,0
flow_10.4,37.0,4.5,0
flow_30.11,68.5,4.0,0
flow_30.12,67.5,4.0,0
flow_30.13,65.5,3.5,0
flow_30.14,61.5,4.0,0
flow_30.15,60.0,4.0,0
flow_30.16,58.5,4.5,0
flow_00.7,29.5,4.0,0
flow_20.11,52.5,4.5,0
flow_00.8,26.0,3.5,0
flow_20.12,52.5,4.0,0
flow_20.13,51.0,4.0,0
flow_00.9,27.0,4.0,0
flow_20.14,50.0,4.0,0
flow_20.15,35.5,4.5,0
flow_00.10,26.0,3.5,0
flow_20.16,34.5,4.0,0
flow_20.17,27.5,3.5,0
flow_30.17,82.5,4.0,0
flow_10.5,54.0,4.5,0
flow_30.18,83.0,4.0,0
flow_30.19,82.0,4.0,0
flow_10.6,26.0,3.5,0
flow_30.20,61.5,4.0,0
flow_10.7,24.5,3.0,0
flow_30.21,36.5,4.0,0
flow_30.22,35.5,4.0,0
flow_10.8,25.0,3.0,0
flow_30.23,34.5,4.0,0
flow_20.18,51.5,4.5,0
flow_00.11,24.5,3.0,0
flow_20.19,44.5,4.0,0
flow_00.12,25.5,3.0,0
flow_20.20,42.5,4.0,0
flow_20.21,43.0,4.0,0
flow_20.22,33.5,4.5,0
flow_30.24,60.5,4.5,0
flow_10.9,30.0,4.0,0
flow_30.25,61.0,4.0,0
flow_30.26,59.0,4.0,0
flow_30.27,58.5,4.0,0
flow_30.28,58.0,4.5,0
flow_30.29,56.0,4.5,0
flow_30.30,54.5,4.0,0
flow_00.13,51.5,4.5,0
flow_20.23,46.5,4.5,0
flow_00.14,50.5,3.5,0
flow_20.24,46.0,4.0,0
flow_20.25,45.0,4.0,0
flow_20.26,42.5,4.0,0
flow_20.27,24.0,3.0,0
flow_10.10,34.0,4.0,0
flow_30.31,79.5,4.5,0
flow_30.32,78.5,4.0,0
flow_30.33,79.0,4.5,0
flow_30.34,78.0,4.5,0
flow_30.35,76.5,4.0,0
flow_30.36,62.5,4.5,0
flow_30.37,59.5,4.5,0
flow_20.28,51.0,4.5,0
flow_00.15,44.5,4.0,0
flow_20.29,47.5,4.0,0
flow_00.16,39.0,3.5,0
flow_20.30,47.5,4.0,0
flow_00.17,38.0,3.5,0
flow_20.31,46.5,4.0,0
flow_00.18,37.0,4.0,0
flow_20.32,44.0,4.5,0
flow_20.33,41.0,4.0,0
flow_20.34,40.0,4.5,0
flow_10.11,46.5,4.5,0
flow_30.38,86.0,4.5,0
flow_30.39,83.5,4.0,0
flow_10.12,39.5,4.0,0
flow_30.40,82.5,3.5,0
flow_30.41,81.0,4.0,0
flow_30.42,78.5,3.5,0
flow_30.43,60.0,4.0,0
flow_30.44,57.5,4.0,0
flow_20.35,64.0,4.5,0
flow_00.19,54.0,4.5,0
flow_00.20,35.5,4.0,0
flow_20.36,64.0,4.0,0
flow_20.37,60.5,4.0,0
flow_20.38,57.5,4.0,0
flow_20.39,44.0,4.0,0
flow_20.40,38.0,4.0,0
flow_20.41,26.0,3.5,0
flow_30.45,83.0,4.0,0
