vehicle_id,travel_time,zone_time,total_collisions_in_episode
flow_20.0,21.0,1.5,0
flow_00.0,21.5,1.5,0
flow_20.1,21.0,2.0,0
flow_00.1,22.0,2.0,0
flow_20.2,23.0,2.0,0
flow_20.3,21.0,1.5,0
flow_00.2,20.5,1.5,0
flow_20.4,22.5,2.0,0
flow_30.0,51.5,4.0,0
flow_10.0,52.0,4.0,0
flow_30.1,42.0,3.0,0
flow_10.1,50.0,3.5,0
flow_10.2,48.5,3.0,0
flow_30.2,41.0,3.0,0
flow_30.3,34.0,2.5,0
flow_10.3,34.0,3.0,0
flow_30.4,27.5,2.5,0
flow_30.5,23.5,2.0,0
flow_30.6,21.0,1.5,0
flow_10.4,20.5,1.5,0
flow_30.7,20.5,1.5,0
flow_10.5,21.0,2.0,0
flow_30.8,21.0,2.0,0
flow_10.6,22.5,2.0,0
flow_20.5,68.0,4.0,0
flow_00.3,62.0,4.0,0
flow_20.6,67.5,3.0,0
flow_00.4,61.5,3.0,0
flow_00.5,52.5,3.0,0
flow_20.7,65.0,3.0,0
flow_00.6,51.0,2.5,0
flow_20.8,63.5,2.5,0
flow_00.7,50.5,2.5,0
flow_20.9,58.5,3.0,0
flow_00.8,49.0,2.5,0
flow_20.10,46.5,2.5,0
flow_00.9,47.5,2.5,0
flow_20.11,45.0,2.5,0
flow_00.10,37.5,2.5,0
flow_20.12,44.0,2.5,0
flow_20.13,42.5,2.5,0
flow_00.11,22.0,2.0,0
flow_20.14,41.0,3.0,0
flow_00.12,22.0,2.0,0
flow_20.15,39.0,2.5,0
flow_20.16,36.5,2.5,0
flow_20.17,24.0,2.5,0
flow_20.18,24.5,2.5,0
flow_10.7,70.0,4.0,0
flow_30.9,72.5,4.0,0
flow_10.8,69.0,3.0,0
flow_30.10,71.5,3.0,0
flow_10.9,64.5,3.0,0
flow_30.11,63.5,3.0,0
flow_10.10,63.5,3.0,0
flow_30.12,55.0,3.0,0
flow_10.11,62.5,3.0,0
flow_30.13,41.0,3.0,0
flow_10.12,61.0,2.5,0
flow_30.14,38.5,2.5,0
flow_30.15,33.5,2.5,0
flow_10.13,45.0,2.5,0
flow_30.16,32.0,2.5,0
flow_10.14,43.5,2.5,0
flow_10.15,41.5,2.5,0
flow_10.16,40.5,2.5,0
flow_10.17,36.0,3.0,0
flow_30.17,21.5,2.0,0
flow_00.13,69.0,4.0,0
flow_20.19,71.0,4.0,0
flow_20.20,70.0,3.0,0
flow_00.14,69.0,3.0,0
flow_20.21,69.0,3.0,0
flow_00.15,34.5,3.0,0
flow_20.22,68.0,3.0,0
flow_00.16,28.5,3.0,0
flow_20.23,67.5,3.0,0
flow_00.17,22.0,2.0,0
flow_20.24,65.5,3.0,0
flow_20.25,60.0,2.5,0
flow_20.26,56.5,2.5,0
flow_20.27,54.5,2.5,0
flow_20.28,53.0,3.0,0
flow_20.29,51.5,3.0,0
flow_00.18,20.5,1.5,0
flow_20.30,49.5,3.0,0
flow_20.31,28.5,2.5,0
flow_20.32,25.5,2.5,0
flow_00.19,23.0,2.0,0
flow_20.33,24.0,2.0,0
flow_30.18,37.0,4.0,0
flow_10.18,68.0,4.0,0
flow_30.19,29.5,3.0,0
flow_10.19,61.0,3.0,0
flow_10.20,59.5,3.0,0
flow_10.21,58.5,3.0,0
flow_10.22,57.0,2.5,0
flow_10.23,56.5,3.0,0
flow_10.24,23.5,2.0,0
flow_10.25,22.5,2.0,0
flow_10.26,21.0,1.5,0
flow_20.34,70.0,4.0,0
flow_00.20,63.0,4.0,0
flow_20.35,69.5,3.0,0
flow_00.21,55.0,3.0,0
flow_20.36,68.0,3.0,0
flow_00.22,52.5,3.0,0
flow_20.37,67.5,3.0,0
flow_00.23,45.5,3.0,0
flow_20.38,65.5,3.0,0
flow_20.39,64.0,2.5,0
flow_20.40,61.5,2.5,0
flow_20.41,60.0,2.5,0
flow_20.42,41.0,3.0,0
flow_20.43,39.5,2.5,0
flow_20.44,33.0,2.5,0
flow_00.24,21.0,1.5,0
flow_20.45,23.5,2.5,0
flow_30.20,52.0,4.0,0
flow_10.27,67.5,4.0,0
flow_30.21,51.0,3.0,0
flow_10.28,65.0,3.0,0
flow_30.22,50.5,3.0,0
flow_10.29,52.5,3.0,0
flow_10.30,49.5,2.5,0
flow_30.23,49.5,3.0,0
flow_30.24,45.5,3.0,0
flow_10.31,46.5,3.0,0
flow_30.25,44.0,2.5,0
flow_10.32,24.0,2.5,0
flow_30.26,21.5,2.0,0
flow_30.27,22.5,2.0,0
flow_30.28,21.0,1.5,0
flow_10.33,20.5,1.5,0
flow_00.25,68.5,4.0,0
flow_20.46,65.5,4.0,0
flow_20.47,64.5,3.0,0
flow_00.26,63.5,3.0,0
flow_00.27,45.0,3.0,0
flow_20.48,57.0,3.0,0
flow_20.49,50.0,2.5,0
flow_00.28,43.0,3.0,0
flow_00.29,40.0,3.0,0
flow_20.50,48.5,3.0,0
flow_00.30,24.0,2.0,0
flow_20.51,46.5,2.5,0
flow_20.52,44.5,2.5,0
flow_20.53,43.0,2.5,0
flow_00.31,22.0,2.0,0
flow_20.54,41.5,2.5,0
flow_20.55,39.5,2.5,0
flow_20.56,34.5,2.5,0
flow_20.57,25.0,2.5,0
flow_30.29,69.5,4.0,0
flow_10.34,59.0,4.0,0
flow_30.30,68.0,3.0,0
flow_10.35,59.0,3.0,0
flow_30.31,63.5,3.0,0
flow_10.36,57.5,3.0,0
flow_10.37,56.0,2.5,0
flow_30.32,56.0,3.0,0
flow_30.33,36.5,3.0,0
flow_10.38,55.5,3.0,0
flow_10.39,48.0,2.5,0
flow_10.40,41.0,2.5,0
flow_10.41,35.0,2.5,0
flow_10.42,22.5,2.0,0
flow_10.43,21.5,2.0,0
flow_30.34,21.0,1.5,0
flow_20.58,67.5,4.0,0
flow_00.32,70.5,4.0,0
flow_20.59,62.5,3.0,0
flow_00.33,70.0,3.5,0
flow_20.60,62.0,3.0,0
flow_00.34,43.0,3.0,0
flow_20.61,61.0,3.0,0
flow_00.35,33.0,2.5,0
flow_20.62,61.0,3.0,0
flow_00.36,22.0,2.0,0
flow_20.63,57.0,3.0,0
flow_20.64,40.0,3.0,0
flow_00.37,22.0,2.0,0
flow_20.65,38.5,3.0,0
flow_20.66,37.0,2.5,0
flow_20.67,35.0,2.5,0
flow_20.68,33.0,2.5,0
flow_20.69,31.0,3.0,0
flow_00.38,21.0,1.5,0
flow_20.70,28.0,3.0,0
flow_20.71,26.5,2.5,0
flow_00.39,21.0,2.0,0
flow_10.44,64.0,4.0,0
flow_30.35,68.0,4.0,0
flow_30.36,60.0,3.5,0
flow_10.45,21.0,2.0,0
flow_30.37,58.5,3.0,0
flow_30.38,57.5,3.0,0
flow_10.46,21.5,2.0,0
flow_30.39,50.5,3.0,0
flow_30.40,49.0,2.5,0
flow_30.41,41.5,2.5,0
flow_30.42,24.0,2.5,0
flow_10.47,21.0,1.5,0
flow_20.72,54.0,4.0,0
flow_00.40,69.0,4.0,0
flow_00.41,28.5,3.0,0
flow_20.73,46.5,3.0,0
flow_20.74,39.0,3.0,0
flow_00.42,21.0,2.0,0
flow_20.75,29.5,2.5,0
flow_00.43,21.0,2.0,0
flow_20.76,21.5,2.0,0
flow_20.77,24.5,2.5,0
flow_20.78,23.5,2.0,0
flow_20.79,22.0,2.0,0
flow_20.80,21.5,2.0,0
flow_30.43,57.5,4.0,0
flow_10.48,61.5,4.0,0
flow_10.49,55.0,3.0,0
flow_30.44,45.5,3.0,0
flow_10.50,54.0,3.0,0
flow_30.45,45.0,3.0,0
flow_30.46,38.0,3.0,0
