vehicle_id,travel_time,zone_time,total_collisions_in_episode
flow_00.0,21.5,2.0,0
flow_20.0,20.5,1.5,0
flow_20.1,21.0,1.5,0
flow_10.0,52.5,4.0,0
flow_30.0,48.5,4.0,0
flow_10.1,45.5,3.0,0
flow_30.1,44.0,3.0,0
flow_10.2,45.0,3.0,0
flow_30.2,44.5,3.0,0
flow_10.3,41.0,3.0,0
flow_30.3,31.0,2.5,0
flow_10.4,39.5,3.0,0
flow_30.4,29.5,2.5,0
flow_30.5,27.5,2.5,0
flow_10.5,36.5,3.0,0
flow_30.6,26.0,3.0,0
flow_10.6,32.0,2.5,0
flow_30.7,24.5,2.0,0
flow_10.7,23.0,2.0,0
flow_30.8,22.0,2.0,0
flow_30.9,21.5,2.0,0
flow_10.8,23.5,2.5,0
flow_30.10,21.5,2.0,0
flow_10.9,21.0,1.5,0
flow_20.2,69.5,4.0,0
flow_00.1,66.5,4.0,0
flow_20.3,63.5,3.0,0
flow_00.2,66.0,3.0,0
flow_20.4,59.0,3.0,0
flow_00.3,36.5,3.0,0
flow_20.5,58.0,3.0,0
flow_20.6,50.5,3.0,0
flow_20.7,48.0,2.5,0
flow_00.4,21.0,1.5,0
flow_20.8,47.0,2.5,0
flow_20.9,30.0,2.5,0
flow_00.5,20.5,1.5,0
flow_00.6,23.5,2.5,0
flow_30.11,68.0,4.0,0
flow_10.10,33.5,4.0,0
flow_30.12,57.5,3.0,0
flow_10.11,33.0,3.0,0
flow_30.13,52.5,3.0,0
flow_10.12,32.0,3.0,0
flow_10.13,30.5,3.0,0
flow_30.14,27.5,2.5,0
flow_10.14,29.0,2.5,0
flow_30.15,26.0,3.0,0
flow_10.15,27.0,2.5,0
flow_30.16,24.5,2.5,0
flow_10.16,25.0,3.0,0
flow_30.17,23.0,2.5,0
flow_10.17,24.0,2.5,0
flow_30.18,22.5,2.0,0
flow_10.18,22.5,2.0,0
flow_30.19,22.0,2.0,0
flow_10.19,21.0,1.5,0
flow_30.20,21.5,1.5,0
flow_10.20,21.0,1.5,0
flow_30.21,21.5,2.0,0
flow_10.21,22.5,2.0,0
flow_30.22,21.5,2.0,0
flow_20.10,71.0,4.0,0
flow_00.7,67.5,4.0,0
flow_00.8,37.5,3.0,0
flow_20.11,71.5,3.0,0
flow_20.12,69.0,3.0,0
flow_20.13,67.0,3.0,0
flow_20.14,65.5,3.0,0
flow_00.9,21.0,1.5,0
flow_20.15,63.5,2.5,0
flow_20.16,62.5,2.5,0
flow_20.17,60.5,2.5,0
flow_20.18,59.0,3.0,0
flow_20.19,57.5,2.5,0
flow_20.20,42.0,2.5,0
flow_20.21,40.5,2.5,0
flow_20.22,27.5,2.5,0
flow_00.10,20.5,1.5,0
flow_20.23,24.5,2.5,0
flow_20.24,23.5,2.5,0
flow_30.23,69.0,4.0,0
flow_10.22,72.0,4.0,0
flow_30.24,69.0,3.0,0
flow_10.23,69.0,3.5,0
