vehicle_id,travel_time,zone_time,total_collisions_in_episode
flow_20.0,22.0,2.0,0
flow_20.1,21.5,2.0,0
flow_10.0,40.0,4.0,0
flow_20.2,41.0,4.0,0
flow_00.0,38.5,4.0,0
flow_20.3,40.5,3.0,0
flow_20.4,23.5,2.5,0
flow_30.0,38.5,4.0,0
flow_10.1,49.5,4.0,0
flow_30.1,32.0,3.5,0
flow_10.2,48.0,3.5,0
flow_10.3,22.0,2.0,0
flow_30.2,21.0,1.5,0
flow_10.4,21.5,1.5,0
flow_00.1,57.5,4.0,0
flow_00.2,54.5,3.0,0
flow_00.3,27.5,2.5,0
flow_00.4,26.5,2.5,0
flow_00.5,21.5,2.0,0
flow_10.5,58.5,4.0,0
flow_30.3,51.0,4.0,0
flow_10.6,57.0,3.0,0
flow_30.4,42.5,3.0,0
flow_10.7,43.5,3.0,0
flow_10.8,27.5,2.5,0
flow_30.5,21.0,1.5,0
flow_30.6,22.0,2.0,0
flow_30.7,22.0,2.0,0
flow_00.6,54.0,4.0,0
flow_00.7,29.5,3.0,0
flow_20.5,21.0,1.5,0
flow_10.9,56.5,4.0,0
flow_30.8,38.0,4.0,0
flow_10.10,31.0,3.5,0
flow_30.9,37.5,3.0,0
flow_30.10,22.0,2.0,0
flow_10.11,21.0,1.5,0
flow_30.11,23.5,2.0,0
flow_20.6,40.5,4.0,0
flow_00.8,58.0,4.0,0
flow_20.7,40.0,3.0,0
flow_20.8,20.0,1.5,0
flow_10.12,58.5,4.0,0
flow_30.12,61.5,4.0,0
flow_30.13,60.5,3.0,0
flow_10.13,58.5,3.0,0
flow_30.14,55.0,3.0,0
flow_10.14,28.0,2.5,0
flow_10.15,20.5,1.5,0
flow_00.9,47.0,4.0,0
flow_20.9,53.5,4.0,0
flow_00.10,47.0,3.0,0
flow_20.10,53.5,3.5,0
flow_00.11,45.5,3.0,0
flow_00.12,44.5,2.5,0
flow_00.13,23.5,2.0,0
flow_20.11,21.0,1.5,0
flow_30.15,52.5,4.0,0
flow_10.16,47.0,4.0,0
flow_30.16,22.0,2.0,0
flow_10.17,20.5,1.5,0
flow_20.12,32.5,4.0,0
flow_00.14,61.0,4.0,0
flow_00.15,51.0,3.0,0
flow_00.16,46.5,3.0,0
flow_00.17,22.0,2.0,0
flow_20.13,22.0,2.0,0
flow_30.17,53.0,4.0,0
flow_10.18,33.5,4.0,0
flow_30.18,39.5,3.5,0
flow_20.14,20.5,1.5,0
flow_20.15,22.0,2.0,0
flow_00.18,20.5,1.5,0
flow_00.19,22.0,2.0,0
flow_10.19,56.0,4.0,0
flow_30.19,49.5,4.0,0
flow_10.20,29.0,3.0,0
flow_30.20,42.0,3.0,0
flow_10.21,27.5,3.0,0
flow_30.21,35.0,3.0,0
flow_30.22,34.0,3.0,0
flow_30.23,23.5,2.5,0
flow_30.24,22.0,2.0,0
flow_30.25,23.0,2.5,0
flow_00.20,36.5,4.0,0
flow_00.21,23.5,2.0,0
flow_20.16,20.5,1.5,0
flow_30.26,45.0,4.0,0
flow_30.27,43.5,3.0,0
flow_30.28,42.0,3.0,0
flow_00.22,53.5,4.0,0
flow_20.17,21.0,1.5,0
flow_00.23,29.0,3.0,0
flow_00.24,23.0,2.0,0
flow_10.22,41.0,4.0,0
flow_30.29,20.5,1.5,0
flow_20.18,22.0,2.0,0
flow_00.25,55.5,4.0,0
flow_20.19,21.5,2.0,0
flow_20.20,21.5,2.0,0
flow_00.26,21.5,2.0,0
flow_00.27,20.5,1.5,0
flow_30.30,50.0,4.0,0
flow_30.31,49.0,3.0,0
flow_30.32,48.0,3.0,0
flow_30.33,33.5,2.5,0
flow_30.34,33.5,3.0,0
flow_00.28,46.0,4.0,0
flow_00.29,46.5,3.0,0
flow_00.30,21.0,1.5,0
flow_00.31,21.0,1.5,0
flow_20.21,20.0,1.5,0
flow_10.23,55.0,4.0,0
flow_10.24,22.5,2.0,0
flow_30.35,22.0,2.0,0
flow_00.32,59.0,4.0,0
flow_00.33,21.0,1.5,0
flow_00.34,21.5,2.0,0
flow_10.25,56.5,4.0,0
flow_30.36,56.0,4.0,0
flow_10.26,39.5,3.0,0
flow_30.37,44.0,3.5,0
flow_10.27,32.0,3.0,0
flow_10.28,31.0,3.0,0
flow_10.29,20.0,1.5,0
flow_00.35,42.5,4.0,0
flow_00.36,42.0,3.0,0
flow_00.37,21.5,2.0,0
flow_00.38,21.0,2.0,0
flow_20.22,22.0,2.0,0
flow_00.39,21.0,1.5,0
flow_30.38,41.5,4.0,0
flow_10.30,59.0,4.0,0
flow_30.39,38.5,3.0,0
flow_30.40,31.0,3.0,0
flow_30.41,20.5,1.5,0
flow_30.42,23.0,2.0,0
flow_00.40,31.5,3.5,0
flow_00.41,22.5,2.0,0
flow_20.23,20.0,1.5,0
flow_30.43,28.5,3.5,0
flow_10.31,29.0,3.5,0
flow_10.32,21.0,1.5,0
flow_00.42,44.0,4.0,0
flow_00.43,44.5,3.0,0
flow_00.44,43.0,3.0,0
flow_10.33,54.0,4.0,0
flow_30.44,45.0,4.0,0
flow_30.45,41.0,3.5,0
flow_30.46,39.0,3.0,0
flow_30.47,27.5,3.0,0
flow_30.48,22.0,2.0,0
flow_00.45,61.0,4.0,0
flow_20.24,38.5,4.0,0
flow_00.46,62.0,3.0,0
flow_20.25,21.5,2.0,0
flow_00.47,62.5,3.5,0
flow_00.48,49.5,3.0,0
flow_00.49,42.0,3.0,0
flow_00.50,40.5,3.0,0
flow_00.51,36.5,2.5,0
flow_00.52,32.0,2.5,0
flow_30.49,58.5,4.0,0
flow_10.34,54.0,4.0,0
flow_30.50,29.0,3.0,0
flow_10.35,39.0,3.0,0
flow_30.51,25.5,3.0,0
flow_30.52,21.0,2.0,0
flow_10.36,20.5,1.5,0
flow_10.37,20.5,2.0,0
flow_10.38,21.0,1.5,0
flow_20.26,39.0,4.0,0
flow_00.53,42.5,4.0,0
flow_00.54,42.0,3.0,0
flow_00.55,36.5,3.0,0
flow_00.56,32.5,2.5,0
flow_00.57,31.0,2.5,0
flow_00.58,26.0,2.5,0
flow_00.59,24.5,2.5,0
flow_00.60,23.0,2.0,0
flow_20.27,21.0,1.5,0
flow_30.0,25.0,2.5,0
flow_10.0,21.0,1.5,0
flow_00.0,46.5,4.0,0
flow_20.0,50.5,4.0,0
flow_00.1,22.0,2.0,0
flow_30.1,40.0,4.0,0
flow_10.1,60.5,4.0,0
flow_10.2,59.5,3.0,0
flow_30.2,40.0,3.0,0
flow_20.1,28.0,3.5,0
flow_20.2,28.5,3.0,0
flow_20.3,20.5,1.5,0
flow_30.3,53.5,4.0,0
flow_30.4,21.0,2.0,0
flow_30.5,21.0,2.0,0
flow_30.6,22.0,2.0,0
flow_00.2,47.5,4.0,0
flow_20.4,36.5,4.0,0
flow_00.3,32.0,3.5,0
flow_20.5,20.5,1.5,0
flow_20.6,21.0,1.5,0
flow_30.7,21.0,2.0,0
flow_10.3,57.5,4.0,0
flow_00.4,60.0,4.0,0
flow_20.7,21.0,1.5,0
flow_10.4,46.0,4.0,0
flow_30.8,49.0,4.0,0
flow_10.5,26.5,2.5,0
flow_20.8,31.0,4.0,0
flow_00.5,28.0,3.5,0
flow_00.6,21.5,2.0,0
flow_30.9,25.5,3.0,0
flow_30.10,21.0,1.5,0
flow_30.11,20.5,2.0,0
flow_30.12,21.5,1.5,0
flow_00.7,42.5,4.0,0
flow_20.9,56.5,4.0,0
flow_00.8,41.0,3.0,0
flow_20.10,42.5,3.0,0
flow_00.9,38.5,3.0,0
flow_00.10,38.0,3.0,0
