vehicle_id,travel_time,zone_time,total_collisions_in_episode
flow_00.0,22.0,2.0,0
flow_301.0,33.5,3.5,0
flow_1012.0,38.0,6.5,0
flow_10.0,34.0,3.5,0
flow_30.0,33.0,3.0,0
flow_10.1,30.5,3.0,0
flow_301.1,33.5,3.0,0
flow_101.0,30.5,2.5,0
flow_10.2,23.5,2.5,0
flow_301.2,32.0,3.0,0
flow_1012.1,25.5,3.0,0
flow_00.1,48.0,4.0,0
flow_201.0,40.5,3.5,0
flow_00.2,47.0,3.0,0
flow_0012.0,46.0,3.5,0
flow_00.3,43.0,2.5,0
flow_001.0,43.5,3.0,0
flow_001.1,42.0,2.5,0
flow_00.4,39.0,2.5,0
flow_10.3,52.0,4.0,0
flow_301.3,31.0,3.5,0
flow_3012.0,28.5,3.5,0
flow_101.1,53.0,6.5,0
flow_101.2,51.5,3.5,0
flow_10.4,36.0,3.0,0
flow_101.3,40.5,4.0,0
flow_301.4,26.5,3.0,0
flow_101.4,36.0,2.5,0
flow_2012.0,49.0,4.5,0
flow_001.2,67.5,7.0,0
flow_201.1,48.5,3.0,0
flow_20.0,44.5,3.0,0
flow_00.5,63.5,3.5,0
flow_001.3,65.0,3.0,0
flow_0012.1,61.5,3.5,0
flow_00.6,46.5,2.5,0
flow_2012.1,43.5,5.5,0
flow_20.1,40.0,3.5,0
flow_2012.2,41.0,4.0,0
flow_00.7,51.0,6.0,0
flow_1012.2,62.5,4.5,0
flow_1012.3,45.0,4.0,0
flow_10.5,23.5,2.5,0
flow_301.5,62.5,4.0,0
flow_1012.4,25.0,3.0,0
flow_30.1,63.0,5.5,0
flow_30.2,52.5,4.0,0
flow_3012.1,49.0,3.5,0
flow_0012.2,74.5,4.5,0
flow_00.8,73.0,3.5,0
flow_201.2,63.5,7.5,0
flow_00.9,71.5,3.0,0
flow_201.3,62.0,3.5,0
flow_00.10,69.5,3.0,0
flow_201.4,57.5,3.0,0
flow_0012.3,70.5,4.5,0
flow_20.2,47.0,4.5,0
flow_001.4,67.0,3.0,0
flow_00.11,57.5,2.5,0
flow_201.5,47.0,3.0,0
flow_301.6,73.5,3.5,0
flow_101.5,46.0,3.5,0
flow_101.6,33.5,3.0,0
flow_3012.2,76.0,6.0,0
flow_30.3,72.0,3.0,0
flow_10.6,30.5,3.5,0
flow_10.7,25.0,2.5,0
flow_301.7,72.5,2.5,0
flow_30.4,69.0,2.5,0
flow_301.8,68.0,2.5,0
flow_0012.4,79.0,4.5,0
flow_001.5,78.5,3.0,0
flow_201.6,77.5,7.5,0
flow_00.12,67.5,3.0,0
flow_201.7,77.0,3.5,0
flow_20.3,74.0,3.0,0
flow_001.6,52.0,2.5,0
flow_201.8,68.5,2.5,0
flow_2012.3,67.5,3.0,0
flow_0012.5,28.5,4.5,0
flow_20.4,65.5,2.5,0
flow_101.7,43.5,3.5,0
flow_301.9,96.5,3.5,0
flow_1012.5,34.5,3.5,0
flow_30.5,86.0,6.0,0
flow_1012.6,38.0,6.5,0
flow_301.10,87.0,4.0,0
flow_30.6,79.5,3.0,0
flow_101.8,26.0,3.0,0
flow_201.9,92.5,3.5,0
flow_001.7,57.5,3.5,0
flow_0012.6,56.5,3.5,0
flow_00.13,43.5,3.0,0
flow_20.5,77.5,6.0,0
flow_2012.4,75.5,5.5,0
flow_201.10,75.0,3.0,0
flow_001.8,46.0,2.5,0
flow_201.11,74.0,3.0,0
flow_001.9,42.0,2.5,0
flow_201.12,72.5,3.5,0
flow_301.11,55.5,3.5,0
flow_101.9,51.5,3.5,0
flow_301.12,55.5,3.0,0
flow_101.10,51.5,3.0,0
flow_301.13,54.5,3.0,0
flow_10.8,21.0,1.5,0
flow_301.14,55.0,3.5,0
flow_1012.7,24.5,3.0,0
flow_20.6,89.0,4.0,0
flow_0012.7,60.5,7.5,0
flow_2012.5,88.5,3.5,0
flow_0012.8,42.0,4.5,0
flow_2012.6,87.5,4.0,0
flow_0012.9,40.5,4.0,0
flow_0012.10,39.5,4.0,0
flow_001.10,37.0,2.5,0
flow_201.13,71.0,4.0,0
flow_001.11,37.0,3.0,0
flow_101.11,51.5,3.5,0
flow_301.15,37.0,3.5,0
flow_101.12,49.0,3.0,0
flow_101.13,38.0,3.0,0
flow_101.14,30.5,3.0,0
flow_10.9,25.0,2.5,0
flow_201.14,99.0,3.5,0
flow_001.12,64.5,4.0,0
flow_2012.7,99.0,4.0,0
flow_201.15,96.5,3.0,0
flow_001.13,67.5,7.0,0
flow_0012.11,59.5,3.5,0
flow_2012.8,98.0,4.5,0
flow_20.7,93.5,3.0,0
flow_001.14,55.5,3.5,0
flow_201.16,90.0,3.0,0
flow_001.15,48.5,3.5,0
flow_30.7,46.5,4.0,0
flow_101.15,51.0,3.5,0
flow_30.8,42.5,3.0,0
flow_101.16,40.5,3.0,0
flow_301.16,43.5,3.0,0
flow_30.9,35.0,3.0,0
flow_301.17,33.0,3.0,0
flow_201.17,118.0,3.5,0
flow_0012.12,74.0,6.5,0
flow_2012.9,96.0,4.0,0
flow_0012.13,73.0,4.5,0
flow_0012.14,48.0,4.5,0
flow_00.14,45.5,3.0,0
flow_201.18,99.0,3.5,0
flow_001.16,42.0,2.0,0
flow_20.8,96.0,3.0,0
flow_001.17,32.0,2.5,0
flow_201.19,95.5,2.5,0
flow_3012.3,36.5,4.5,0
flow_101.17,51.5,7.5,0
flow_10.10,49.0,3.5,0
flow_3012.4,41.5,6.0,0
flow_301.18,26.5,3.0,0
flow_10.11,38.0,3.0,0
flow_101.18,36.5,2.5,0
flow_101.19,36.0,3.0,0
flow_201.20,122.0,3.5,0
flow_001.18,58.0,4.0,0
flow_0012.15,52.5,4.0,0
flow_001.19,49.0,3.0,0
flow_201.21,101.5,7.0,0
flow_001.20,43.0,4.0,0
flow_00.15,40.0,4.0,0
flow_2012.10,102.5,6.0,0
flow_201.22,98.0,3.0,0
flow_00.16,39.0,3.0,0
flow_201.23,96.5,3.0,0
flow_101.20,27.0,3.0,0
flow_301.19,35.5,3.5,0
flow_30.10,22.5,2.0,0
flow_301.20,25.0,2.5,0
flow_3012.5,25.0,3.0,0
flow_201.24,123.0,3.5,0
flow_001.21,67.0,3.5,0
flow_201.25,121.5,3.0,0
flow_001.22,66.5,3.0,0
flow_001.23,65.0,3.0,0
flow_201.26,102.0,4.0,0
flow_001.24,64.0,3.0,0
flow_2012.11,99.0,6.0,0
flow_00.17,64.5,3.0,0
flow_201.27,96.0,3.5,0
flow_201.28,94.5,3.5,0
flow_001.25,65.0,3.0,0
flow_301.21,54.5,3.5,0
flow_101.21,49.5,3.5,0
flow_3012.6,54.0,4.0,0
flow_30.11,39.5,3.0,0
flow_101.22,52.5,7.0,0
flow_301.22,33.5,3.0,0
flow_101.23,51.5,3.0,0
flow_301.23,28.5,3.0,0
flow_101.24,50.5,3.0,0
flow_10.12,47.0,3.0,0
flow_00.18,88.5,4.0,0
flow_201.29,118.5,3.5,0
flow_0012.16,89.5,4.0,0
flow_201.30,100.5,7.0,0
flow_0012.17,92.0,5.5,0
flow_201.31,98.5,4.0,0
flow_001.26,82.0,3.5,0
flow_2012.12,96.5,4.0,0
flow_0012.18,78.5,4.5,0
flow_1012.8,76.5,4.5,0
flow_3012.7,53.0,4.5,0
flow_10.13,73.5,3.0,0
flow_301.24,27.0,3.0,0
flow_101.25,55.0,3.0,0
flow_10.14,50.0,2.5,0
flow_101.26,50.0,2.5,0
flow_101.27,48.0,3.0,0
flow_301.25,25.5,2.5,0
flow_101.28,37.5,3.0,0
flow_00.19,104.5,4.0,0
flow_201.32,124.0,3.5,0
flow_0012.19,97.5,4.0,0
flow_00.20,93.5,3.0,0
flow_201.33,126.5,7.0,0
flow_00.21,92.0,3.0,0
flow_00.22,89.5,3.0,0
flow_201.34,105.0,3.5,0
flow_201.35,102.5,3.5,0
flow_001.27,90.0,3.0,0
flow_00.23,82.0,2.5,0
flow_201.36,101.0,3.5,0
flow_301.26,54.5,3.5,0
flow_101.29,46.5,3.5,0
flow_1012.9,34.0,4.0,0
flow_30.12,55.5,5.5,0
flow_301.27,54.5,3.0,0
flow_301.28,24.5,2.0,0
flow_001.28,92.5,3.5,0
flow_201.37,127.5,3.5,0
flow_2012.13,126.0,3.5,0
flow_0012.20,91.0,4.0,0
flow_2012.14,124.0,3.5,0
flow_20.9,100.0,2.5,0
