vehicle_id,travel_time,zone_time,total_collisions_in_episode
flow_0012.0,24.0,3.0,0
flow_201.0,29.5,4.0,0
flow_201.1,50.5,3.5,0
flow_0012.1,47.5,6.5,0
flow_301.0,48.5,3.5,0
flow_101.0,42.5,3.5,0
flow_101.1,40.0,3.0,0
flow_1012.0,26.0,3.0,0
flow_101.2,25.0,2.5,0
flow_201.2,50.0,3.5,0
flow_001.0,31.5,3.0,0
flow_20.0,27.5,3.0,0
flow_20.1,22.0,2.0,0
flow_30.0,49.0,4.0,0
flow_30.1,40.0,3.0,0
flow_30.2,38.5,3.0,0
flow_101.3,27.0,3.0,0
flow_301.1,31.0,2.5,0
flow_1012.1,29.0,5.5,0
flow_2012.0,35.5,4.5,0
flow_001.1,40.0,7.5,0
flow_20.2,21.5,2.0,0
flow_1012.2,43.0,4.5,0
flow_30.3,22.5,2.0,0
flow_101.4,25.0,2.5,0
flow_3012.0,26.0,3.5,0
flow_201.3,37.5,3.5,0
flow_20.3,32.5,3.0,0
flow_00.0,21.0,1.5,0
flow_10.0,21.5,2.0,0
flow_20.4,47.5,4.0,0
flow_2012.1,30.5,3.5,0
flow_0012.2,24.5,3.0,0
flow_201.4,25.5,2.5,0
flow_1012.3,27.5,4.0,0
flow_10.1,23.5,2.0,0
flow_301.2,30.5,6.5,0
flow_1012.4,25.5,3.0,0
flow_00.1,23.0,2.5,0
flow_201.5,24.5,2.5,0
flow_001.2,28.5,3.5,0
flow_3012.1,49.5,4.5,0
flow_10.2,45.5,6.5,0
flow_3012.2,49.5,5.5,0
flow_301.3,48.5,3.0,0
flow_101.5,44.5,4.0,0
flow_30.4,46.0,3.0,0
flow_101.6,37.0,3.0,0
flow_30.5,28.0,3.0,0
flow_10.3,33.0,3.0,0
flow_20.5,45.5,4.0,0
flow_001.3,32.5,3.5,0
flow_2012.2,46.0,4.0,0
flow_20.6,45.0,3.0,0
flow_1012.5,50.5,4.5,0
flow_10.4,43.0,3.0,0
flow_301.4,26.0,3.0,0
flow_1012.6,30.5,4.0,0
flow_30.6,20.5,1.5,0
flow_201.6,51.5,3.5,0
flow_001.4,46.0,3.5,0
flow_001.5,46.0,3.0,0
flow_201.7,51.5,3.5,0
flow_0012.3,36.5,4.0,0
flow_201.8,50.0,7.0,0
flow_201.9,30.0,3.5,0
flow_2012.3,26.0,3.5,0
flow_101.7,45.5,4.0,0
flow_301.5,43.0,3.5,0
flow_101.8,27.5,3.5,0
flow_201.10,51.0,3.5,0
flow_001.6,33.5,3.5,0
flow_201.11,44.5,3.0,0
flow_2012.4,43.5,3.5,0
flow_00.2,22.0,2.0,0
flow_00.3,21.5,2.0,0
flow_1012.7,31.5,4.0,0
