vehicle_id,travel_time,zone_time,total_collisions_in_episode
flow_10.0,25.5,3.5,0
flow_20.0,40.5,4.5,0
flow_00.0,40.5,4.5,0
flow_10.1,51.5,4.5,0
flow_30.0,25.5,3.5,0
flow_10.2,26.5,3.5,0
flow_00.1,53.5,4.5,0
flow_00.2,52.5,4.0,0
flow_30.1,48.0,4.5,0
flow_30.2,47.5,4.0,0
flow_30.3,46.5,4.0,0
flow_30.4,38.0,3.5,0
flow_30.5,24.0,3.0,0
flow_20.1,38.5,4.0,0
flow_00.3,45.5,4.0,0
flow_20.2,31.0,4.0,0
flow_00.4,45.5,4.0,0
flow_00.5,25.0,3.0,0
flow_10.3,51.5,4.0,0
flow_30.6,51.0,4.5,0
flow_30.7,42.5,4.0,0
flow_10.4,38.0,4.5,0
flow_30.8,41.0,4.0,0
flow_00.6,42.0,4.5,0
flow_20.3,53.5,4.5,0
flow_20.4,50.5,4.0,0
flow_20.5,49.0,4.0,0
flow_20.6,33.5,4.0,0
flow_20.7,33.0,4.5,0
flow_20.8,31.5,4.5,0
flow_20.9,30.5,4.5,0
flow_30.9,40.0,4.5,0
flow_30.10,26.0,4.0,0
flow_10.5,25.0,3.0,0
flow_30.11,25.5,3.5,0
flow_20.10,46.5,4.5,0
flow_00.7,37.0,4.5,0
flow_20.11,25.5,3.0,0
flow_10.6,40.5,4.5,0
flow_30.12,55.0,4.5,0
flow_10.7,35.0,3.5,0
flow_10.8,23.5,3.0,0
flow_00.8,32.0,4.0,0
flow_20.12,51.0,4.5,0
flow_20.13,33.0,4.5,0
flow_00.9,26.0,3.5,0
flow_30.13,42.0,5.0,0
flow_30.14,25.5,3.0,0
flow_00.10,26.5,3.5,0
flow_20.14,29.0,4.0,0
flow_20.15,28.5,4.0,0
flow_00.11,24.5,3.0,0
flow_30.15,39.0,4.0,0
flow_10.9,53.5,4.5,0
flow_30.16,39.5,4.0,0
flow_10.10,53.0,4.0,0
flow_10.11,29.5,3.5,0
flow_00.12,27.0,3.5,0
flow_00.13,25.0,3.0,0
flow_20.16,25.0,3.5,0
flow_00.14,23.5,3.0,0
flow_20.17,24.5,3.0,0
flow_30.17,43.5,4.5,0
flow_30.18,42.5,4.0,0
flow_00.15,50.0,4.5,0
flow_20.18,46.0,4.5,0
flow_20.19,38.0,4.0,0
flow_00.16,40.5,4.0,0
flow_20.20,31.5,4.0,0
