vehicle_id,travel_time,zone_time,total_collisions_in_episode
flow_201.0,24.0,2.0,0
flow_0012.0,25.5,3.5,0
flow_20.0,23.0,2.0,0
flow_2012.0,26.5,3.5,0
flow_301.0,46.0,3.5,0
flow_1012.0,59.0,6.5,0
flow_1012.1,57.5,4.5,0
flow_10.0,40.5,3.0,0
flow_301.1,51.0,4.0,0
flow_101.0,39.0,2.5,0
flow_10.1,34.0,2.5,0
flow_301.2,46.5,3.0,0
flow_1012.2,33.5,3.5,0
flow_101.1,31.5,3.0,0
flow_301.3,43.0,6.5,0
flow_301.4,42.5,3.5,0
flow_30.0,39.5,3.0,0
flow_3012.0,38.5,3.5,0
flow_1012.3,27.5,6.0,0
flow_301.5,36.5,3.0,0
flow_301.6,35.5,3.5,0
flow_3012.1,31.0,3.5,0
flow_1012.4,27.0,4.5,0
flow_00.0,65.5,4.0,0
flow_201.1,72.5,3.5,0
flow_201.2,69.5,3.0,0
flow_001.0,64.5,3.0,0
flow_201.3,57.0,3.0,0
flow_001.1,57.5,3.5,0
flow_20.1,54.0,2.5,0
flow_201.4,55.5,3.0,0
flow_201.5,54.0,3.0,0
flow_2012.1,50.0,3.5,0
flow_20.2,38.5,2.5,0
flow_2012.2,47.0,4.0,0
flow_20.3,37.5,2.5,0
flow_2012.3,36.0,3.0,0
flow_201.6,34.5,2.0,0
flow_20.4,25.5,2.0,0
flow_2012.4,25.5,3.0,0
flow_30.1,72.5,4.0,0
flow_101.2,70.0,3.5,0
flow_101.3,66.5,3.0,0
flow_301.7,74.5,3.0,0
flow_301.8,66.0,3.5,0
flow_301.9,63.0,3.5,0
flow_3012.2,58.0,4.0,0
flow_101.4,29.0,6.0,0
flow_3012.3,52.0,5.5,0
flow_301.10,45.0,3.0,0
flow_101.5,31.0,4.0,0
flow_301.11,44.5,3.0,0
flow_3012.4,36.0,3.5,0
flow_1012.5,31.5,5.0,0
flow_101.6,30.5,3.5,0
flow_101.7,29.5,3.5,0
flow_3012.5,27.5,5.0,0
flow_10.2,28.0,3.5,0
flow_20.5,67.0,4.0,0
flow_001.2,76.0,3.5,0
flow_2012.5,68.5,4.0,0
flow_0012.1,46.0,4.5,0
flow_201.7,68.5,3.0,0
flow_001.3,44.5,3.0,0
flow_001.4,43.5,3.5,0
flow_2012.6,70.0,5.5,0
flow_2012.7,67.5,5.0,0
flow_201.8,60.5,3.0,0
flow_001.5,38.0,3.5,0
flow_201.9,60.0,3.0,0
flow_2012.8,58.0,3.5,0
flow_0012.2,27.5,3.5,0
flow_201.10,55.0,3.0,0
flow_2012.9,53.0,3.5,0
flow_0012.3,27.0,4.5,0
flow_00.1,22.0,2.0,0
flow_201.11,54.0,3.5,0
flow_201.12,52.0,3.5,0
flow_201.13,35.5,3.0,0
flow_101.8,76.5,3.5,0
flow_301.12,70.0,3.5,0
flow_101.9,76.0,3.0,0
flow_30.2,66.0,2.5,0
flow_301.13,71.5,3.5,0
flow_101.10,69.5,3.0,0
flow_1012.6,69.0,3.5,0
flow_3012.6,65.0,4.0,0
flow_30.3,55.5,2.5,0
flow_101.11,68.5,3.0,0
flow_3012.7,57.5,4.5,0
flow_30.4,53.5,3.0,0
flow_101.12,70.0,3.5,0
flow_301.14,52.5,2.5,0
flow_1012.7,59.0,4.0,0
flow_301.15,42.5,6.0,0
flow_1012.8,60.5,5.0,0
flow_101.13,51.5,3.0,0
flow_301.16,43.5,4.0,0
flow_1012.9,52.5,5.0,0
flow_101.14,48.5,2.5,0
flow_301.17,33.0,4.0,0
flow_201.14,79.5,3.5,0
flow_0012.4,69.0,6.5,0
flow_00.2,47.5,3.5,0
flow_201.15,82.0,4.0,0
flow_00.3,31.5,3.0,0
flow_2012.10,81.5,5.5,0
flow_2012.11,80.0,4.0,0
flow_201.16,77.0,2.5,0
flow_001.6,36.0,3.5,0
flow_201.17,77.5,3.0,0
flow_20.6,74.5,2.5,0
flow_20.7,73.0,2.5,0
flow_2012.12,72.0,3.0,0
flow_201.18,72.0,3.0,0
flow_20.8,50.5,2.5,0
flow_0012.5,26.0,5.5,0
flow_101.15,96.0,3.5,0
flow_301.18,78.5,3.5,0
flow_10.3,86.5,3.0,0
flow_30.5,66.5,3.0,0
flow_10.4,85.5,3.0,0
flow_301.19,49.0,3.0,0
flow_101.16,84.0,2.5,0
flow_3012.8,45.0,5.5,0
flow_301.20,39.5,3.0,0
flow_101.17,86.5,3.5,0
flow_301.21,38.5,3.0,0
flow_101.18,77.0,3.5,0
flow_10.5,68.0,3.0,0
flow_301.22,34.0,3.0,0
flow_301.23,31.0,3.0,0
flow_101.19,67.5,3.0,0
flow_301.24,30.0,3.0,0
flow_101.20,66.5,2.5,0
flow_1012.10,65.0,3.5,0
flow_1012.11,63.0,3.5,0
flow_1012.12,54.0,4.0,0
flow_10.6,32.0,2.5,0
flow_201.19,92.0,3.5,0
flow_0012.6,78.5,6.5,0
flow_001.7,54.5,3.0,0
flow_201.20,90.5,3.5,0
flow_20.9,71.0,3.0,0
flow_00.4,37.0,3.0,0
flow_001.8,42.0,3.5,0
flow_2012.13,73.0,4.5,0
flow_20.10,65.0,3.0,0
