vehicle_id,travel_time,zone_time,total_collisions_in_episode
flow_301.0,35.5,3.5,0
flow_101.0,33.0,3.5,0
flow_3012.0,27.5,3.5,0
flow_30.0,23.0,2.5,0
flow_301.1,26.0,2.5,0
flow_101.1,26.5,3.0,0
flow_2012.0,39.0,4.5,0
flow_0012.0,36.5,4.5,0
flow_2012.1,38.5,4.0,0
flow_201.0,34.0,2.5,0
flow_20.0,31.0,2.5,0
flow_001.0,26.0,3.0,0
flow_001.1,29.0,3.5,0
flow_001.2,26.5,3.0,0
flow_301.2,44.5,4.0,0
flow_1012.0,38.5,7.0,0
flow_101.2,31.0,3.0,0
flow_10.0,24.0,2.5,0
flow_301.3,45.5,4.0,0
flow_301.4,42.0,3.5,0
flow_3012.1,34.0,3.5,0
flow_30.1,27.0,2.5,0
flow_101.3,28.5,3.5,0
flow_30.2,25.5,3.0,0
flow_20.1,20.5,1.5,0
flow_001.3,43.5,3.5,0
flow_001.4,34.5,3.0,0
flow_00.0,32.0,3.0,0
flow_001.5,31.5,2.5,0
flow_201.1,28.0,3.5,0
flow_0012.1,33.0,4.5,0
flow_0012.2,31.5,4.5,0
flow_001.6,27.5,2.5,0
flow_1012.1,44.5,4.5,0
flow_10.1,34.0,3.0,0
flow_30.3,29.0,6.5,0
flow_101.4,28.0,2.0,0
flow_30.4,27.0,4.0,0
flow_3012.2,26.0,3.5,0
flow_1012.2,25.5,3.5,0
flow_101.5,26.0,3.0,0
flow_0012.3,54.0,4.0,0
flow_00.1,52.5,3.0,0
flow_20.2,51.5,6.5,0
flow_201.2,50.0,3.0,0
flow_0012.4,53.5,4.0,0
flow_20.3,50.5,5.0,0
flow_001.7,51.0,3.0,0
flow_201.3,49.5,3.0,0
flow_101.6,51.5,3.5,0
flow_1012.3,45.5,3.5,0
flow_30.5,21.5,2.0,0
flow_2012.2,49.5,4.0,0
flow_001.8,54.0,7.0,0
flow_2012.3,52.5,5.0,0
flow_201.4,50.0,3.0,0
flow_001.9,56.0,3.5,0
flow_2012.4,45.5,4.5,0
flow_00.2,55.5,4.0,0
flow_2012.5,45.5,7.0,0
flow_30.6,50.5,4.0,0
flow_10.2,37.0,4.0,0
flow_3012.3,27.0,3.5,0
flow_1012.4,36.5,3.5,0
flow_101.7,36.5,3.0,0
flow_1012.5,34.5,3.5,0
flow_1012.6,24.5,3.0,0
flow_30.7,25.0,5.0,0
flow_2012.6,51.5,4.5,0
flow_20.4,48.0,3.0,0
flow_001.10,91.0,7.5,0
flow_001.11,85.0,3.0,0
